date,DISCK,isPartial
2013-06-11,78,False
2013-06-12,70,False
2013-06-13,55,False
2013-06-14,39,False
2013-06-15,72,False
2013-06-16,71,False
2013-06-17,74,False
2013-06-18,58,False
2013-06-19,52,False
2013-06-20,53,False
2013-06-21,71,False
2013-06-22,50,False
2013-06-23,37,False
2013-06-24,86,False
2013-06-25,49,False
2013-06-26,59,False
2013-06-27,69,False
2013-06-28,65,False
2013-06-29,80,False
2013-06-30,76,False
2013-07-01,62,False
2013-07-02,75,False
2013-07-03,60,False
2013-07-04,46,False
2013-07-05,48,False
2013-07-06,55,False
2013-07-07,62,False
2013-07-08,66,False
2013-07-09,72,False
2013-07-10,50,False
2013-07-11,67,False
2013-07-12,67,False
2013-07-13,47,False
2013-07-14,72,False
2013-07-15,47,False
2013-07-16,59,False
2013-07-17,58,False
2013-07-18,48,False
2013-07-19,43,False
2013-07-20,62,False
2013-07-21,54,False
2013-07-22,41,False
2013-07-23,43,False
2013-07-24,67,False
2013-07-25,52,False
2013-07-26,73,False
2013-07-27,58,False
2013-07-28,53,False
2013-07-29,59,False
2013-07-30,59,False
2013-07-31,63,False
2013-08-01,57,False
2013-08-02,66,False
2013-08-03,58,False
2013-08-04,54,False
2013-08-05,50,False
2013-08-06,66,False
2013-08-07,73,False
2013-08-08,61,False
2013-08-09,87,False
2013-08-10,66,False
2013-08-11,68,False
2013-08-12,66,False
2013-08-13,71,False
2013-08-14,47,False
2013-08-15,56,False
2013-08-16,67,False
2013-08-17,53,False
2013-08-18,48,False
2013-08-19,68,False
2013-08-20,52,False
2013-08-21,40,False
2013-08-22,63,False
2013-08-23,52,False
2013-08-24,52,False
2013-08-25,48,False
2013-08-26,69,False
2013-08-27,48,False
2013-08-28,88,False
2013-08-29,73,False
2013-08-30,67,False
2013-08-31,55,False
2013-09-01,61,False
2013-09-02,71,False
2013-09-03,74,False
2013-09-04,54,False
2013-09-05,52,False
2013-09-06,75,False
2013-09-07,79,False
2013-09-08,67,False
2013-09-09,65,False
2013-09-10,70,False
2013-09-11,59,False
2013-09-12,47,False
2013-09-13,59,False
2013-09-14,50,False
2013-09-15,72,False
2013-09-16,52,False
2013-09-17,87,False
2013-09-18,38,False
2013-09-19,77,False
2013-09-20,100,False
2013-09-21,63,False
2013-09-22,45,False
2013-09-23,80,False
2013-09-24,64,False
2013-09-25,83,False
2013-09-26,60,False
2013-09-27,66,False
2013-09-28,54,False
2013-09-29,45,False
2013-09-30,82,False
2013-10-01,55,False
2013-10-02,68,False
2013-10-03,80,False
2013-10-04,68,False
2013-10-05,49,False
2013-10-06,68,False
2013-10-07,58,False
2013-10-08,41,False
2013-10-09,50,False
2013-10-10,53,False
2013-10-11,68,False
2013-10-12,54,False
2013-10-13,32,False
2013-10-14,78,False
2013-10-15,68,False
2013-10-16,67,False
2013-10-17,66,False
2013-10-18,83,False
2013-10-19,42,False
2013-10-20,72,False
2013-10-21,58,False
2013-10-22,66,False
2013-10-23,66,False
2013-10-24,38,False
2013-10-25,52,False
2013-10-26,56,False
2013-10-27,57,False
2013-10-28,88,False
2013-10-29,51,False
2013-10-30,52,False
2013-10-31,75,False
2013-11-01,79,False
2013-11-02,56,False
2013-11-03,64,False
2013-11-04,66,False
2013-11-05,86,False
2013-11-06,77,False
