date,DISCK,isPartial
2017-08-28,35,False
2017-08-29,81,False
2017-08-30,15,False
2017-08-31,56,False
2017-09-01,43,False
2017-09-02,48,False
2017-09-03,42,False
2017-09-04,83,False
2017-09-05,35,False
2017-09-06,35,False
2017-09-07,46,False
2017-09-08,37,False
2017-09-09,23,False
2017-09-10,51,False
2017-09-11,50,False
2017-09-12,50,False
2017-09-13,54,False
2017-09-14,65,False
2017-09-15,57,False
2017-09-16,81,False
2017-09-17,57,False
2017-09-18,25,False
2017-09-19,49,False
2017-09-20,55,False
2017-09-21,35,False
2017-09-22,47,False
2017-09-23,29,False
2017-09-24,45,False
2017-09-25,69,False
2017-09-26,69,False
2017-09-27,40,False
2017-09-28,30,False
2017-09-29,100,False
2017-09-30,35,False
2017-10-01,29,False
2017-10-02,20,False
2017-10-03,60,False
2017-10-04,35,False
2017-10-05,25,False
2017-10-06,56,False
