date,DISCK,isPartial
2013-05-07,33,False
2013-05-08,24,False
2013-05-09,44,False
2013-05-10,26,False
2013-05-11,34,False
2013-05-12,51,False
2013-05-13,38,False
2013-05-14,56,False
2013-05-15,42,False
2013-05-16,81,False
2013-05-17,60,False
2013-05-18,17,False
2013-05-19,57,False
2013-05-20,57,False
2013-05-21,33,False
2013-05-22,56,False
2013-05-23,38,False
2013-05-24,45,False
2013-05-25,40,False
2013-05-26,58,False
2013-05-27,39,False
2013-05-28,46,False
2013-05-29,37,False
2013-05-30,38,False
2013-05-31,44,False
2013-06-01,28,False
2013-06-02,57,False
2013-06-03,37,False
2013-06-04,51,False
2013-06-05,52,False
2013-06-06,85,False
2013-06-07,24,False
2013-06-08,23,False
2013-06-09,62,False
2013-06-10,51,False
2013-06-11,79,False
2013-06-12,47,False
2013-06-13,43,False
2013-06-14,20,False
2013-06-15,47,False
2013-06-16,46,False
2013-06-17,70,False
2013-06-18,52,False
2013-06-19,28,False
2013-06-20,34,False
2013-06-21,50,False
2013-06-22,53,False
2013-06-23,52,False
2013-06-24,52,False
2013-06-25,9,False
2013-06-26,28,False
2013-06-27,33,False
2013-06-28,40,False
2013-06-29,41,False
