date,DISCK,isPartial
2014-08-23,46,False
2014-08-24,80,False
2014-08-25,81,False
2014-08-26,47,False
2014-08-27,50,False
2014-08-28,55,False
2014-08-29,76,False
2014-08-30,69,False
2014-08-31,60,False
2014-09-01,85,False
2014-09-02,58,False
2014-09-03,58,False
2014-09-04,56,False
2014-09-05,35,False
2014-09-06,48,False
2014-09-07,51,False
2014-09-08,64,False
2014-09-09,72,False
2014-09-10,64,False
2014-09-11,64,False
2014-09-12,41,False
2014-09-13,66,False
2014-09-14,65,False
2014-09-15,70,False
2014-09-16,67,False
2014-09-17,61,False
2014-09-18,68,False
2014-09-19,96,False
2014-09-20,80,False
2014-09-21,43,False
2014-09-22,54,False
2014-09-23,67,False
2014-09-24,39,False
2014-09-25,49,False
2014-09-26,80,False
2014-09-27,77,False
2014-09-28,84,False
2014-09-29,70,False
2014-09-30,78,False
2014-10-01,79,False
2014-10-02,68,False
2014-10-03,79,False
2014-10-04,56,False
2014-10-05,57,False
2014-10-06,58,False
2014-10-07,73,False
2014-10-08,51,False
2014-10-09,92,False
2014-10-10,85,False
2014-10-11,62,False
2014-10-12,58,False
2014-10-13,60,False
2014-10-14,71,False
2014-10-15,48,False
2014-10-16,72,False
2014-10-17,75,False
2014-10-18,79,False
2014-10-19,68,False
2014-10-20,65,False
2014-10-21,77,False
2014-10-22,42,False
2014-10-23,61,False
2014-10-24,63,False
2014-10-25,40,False
2014-10-26,38,False
2014-10-27,68,False
2014-10-28,56,False
2014-10-29,48,False
2014-10-30,67,False
2014-10-31,57,False
2014-11-01,65,False
2014-11-02,56,False
2014-11-03,54,False
2014-11-04,67,False
2014-11-05,56,False
2014-11-06,68,False
2014-11-07,59,False
2014-11-08,88,False
2014-11-09,48,False
2014-11-10,67,False
2014-11-11,50,False
2014-11-12,70,False
2014-11-13,94,False
2014-11-14,58,False
2014-11-15,79,False
2014-11-16,81,False
2014-11-17,67,False
2014-11-18,72,False
2014-11-19,76,False
2014-11-20,83,False
2014-11-21,74,False
2014-11-22,76,False
2014-11-23,68,False
2014-11-24,55,False
2014-11-25,58,False
2014-11-26,68,False
2014-11-27,49,False
2014-11-28,86,False
2014-11-29,82,False
2014-11-30,87,False
2014-12-01,76,False
