date,DISCK,isPartial
2015-04-21,54,False
2015-04-22,44,False
2015-04-23,37,False
2015-04-24,53,False
2015-04-25,38,False
2015-04-26,25,False
2015-04-27,22,False
2015-04-28,36,False
2015-04-29,46,False
2015-04-30,45,False
2015-05-01,53,False
2015-05-02,17,False
2015-05-03,63,False
2015-05-04,36,False
2015-05-05,25,False
2015-05-06,47,False
2015-05-07,25,False
2015-05-08,42,False
2015-05-09,39,False
2015-05-10,48,False
2015-05-11,43,False
2015-05-12,29,False
2015-05-13,47,False
2015-05-14,59,False
2015-05-15,26,False
2015-05-16,26,False
2015-05-17,51,False
2015-05-18,46,False
2015-05-19,56,False
2015-05-20,32,False
2015-05-21,37,False
2015-05-22,30,False
2015-05-23,51,False
2015-05-24,35,False
2015-05-25,37,False
2015-05-26,39,False
2015-05-27,56,False
2015-05-28,36,False
2015-05-29,53,False
2015-05-30,43,False
2015-05-31,59,False
2015-06-01,46,False
2015-06-02,32,False
2015-06-03,65,False
2015-06-04,53,False
2015-06-05,42,False
2015-06-06,40,False
2015-06-07,30,False
2015-06-08,21,False
2015-06-09,18,False
2015-06-10,50,False
2015-06-11,29,False
2015-06-12,42,False
2015-06-13,26,False
2015-06-14,47,False
2015-06-15,46,False
2015-06-16,57,False
2015-06-17,51,False
2015-06-18,18,False
2015-06-19,38,False
2015-06-20,52,False
2015-06-21,44,False
2015-06-22,43,False
2015-06-23,43,False
2015-06-24,43,False
2015-06-25,22,False
2015-06-26,49,False
2015-06-27,13,False
2015-06-28,31,False
2015-06-29,22,False
2015-06-30,62,False
2015-07-01,51,False
2015-07-02,41,False
2015-07-03,54,False
2015-07-04,67,False
2015-07-05,35,False
2015-07-06,100,False
2015-07-07,57,False
2015-07-08,47,False
2015-07-09,59,False
2015-07-10,83,False
2015-07-11,48,False
2015-07-12,48,False
2015-07-13,36,False
2015-07-14,33,False
2015-07-15,55,False
2015-07-16,45,False
2015-07-17,55,False
2015-07-18,33,False
2015-07-19,33,False
2015-07-20,27,False
2015-07-21,44,False
2015-07-22,58,False
2015-07-23,76,False
2015-07-24,34,False
2015-07-25,30,False
2015-07-26,39,False
2015-07-27,25,False
2015-07-28,47,False
2015-07-29,43,False
2015-07-30,40,False
2015-07-31,38,False
2015-08-01,39,False
2015-08-02,30,False
2015-08-03,51,False
2015-08-04,43,False
2015-08-05,22,False
2015-08-06,52,False
2015-08-07,49,False
2015-08-08,35,False
2015-08-09,56,False
2015-08-10,43,False
2015-08-11,39,False
2015-08-12,29,False
2015-08-13,33,False
2015-08-14,30,False
2015-08-15,30,False
2015-08-16,30,False
2015-08-17,39,False
2015-08-18,43,False
