date,CSCO,isPartial
2015-07-05,6,False
2015-07-06,26,False
2015-07-07,22,False
2015-07-08,23,False
2015-07-09,23,False
2015-07-10,21,False
2015-07-11,12,False
2015-07-12,8,False
2015-07-13,23,False
2015-07-14,27,False
2015-07-15,20,False
2015-07-16,15,False
2015-07-17,23,False
2015-07-18,11,False
2015-07-19,9,False
2015-07-20,23,False
2015-07-21,22,False
2015-07-22,23,False
2015-07-23,27,False
2015-07-24,27,False
2015-07-25,8,False
2015-07-26,5,False
2015-07-27,17,False
2015-07-28,26,False
2015-07-29,13,False
2015-07-30,22,False
2015-07-31,16,False
2015-08-01,13,False
2015-08-02,5,False
2015-08-03,24,False
2015-08-04,18,False
2015-08-05,23,False
2015-08-06,22,False
2015-08-07,21,False
2015-08-08,6,False
2015-08-09,6,False
2015-08-10,13,False
2015-08-11,26,False
2015-08-12,63,False
2015-08-13,64,False
2015-08-14,35,False
2015-08-15,16,False
2015-08-16,10,False
2015-08-17,30,False
2015-08-18,26,False
