date,CSCO,isPartial
2017-04-22,7,False
2017-04-23,7,False
2017-04-24,25,False
2017-04-25,19,False
2017-04-26,19,False
2017-04-27,16,False
2017-04-28,17,False
2017-04-29,9,False
2017-04-30,6,False
2017-05-01,27,False
2017-05-02,16,False
2017-05-03,21,False
2017-05-04,32,False
2017-05-05,22,False
2017-05-06,11,False
2017-05-07,6,False
2017-05-08,18,False
2017-05-09,19,False
2017-05-10,26,False
2017-05-11,21,False
2017-05-12,14,False
2017-05-13,11,False
2017-05-14,10,False
2017-05-15,36,False
2017-05-16,44,False
2017-05-17,72,False
2017-05-18,87,False
2017-05-19,48,False
2017-05-20,10,False
2017-05-21,11,False
2017-05-22,33,False
2017-05-23,33,False
2017-05-24,23,False
2017-05-25,24,False
2017-05-26,19,False
2017-05-27,11,False
2017-05-28,10,False
2017-05-29,8,False
2017-05-30,18,False
2017-05-31,18,False
2017-06-01,15,False
2017-06-02,26,False
2017-06-03,11,False
2017-06-04,5,False
2017-06-05,23,False
2017-06-06,20,False
2017-06-07,23,False
2017-06-08,25,False
2017-06-09,18,False
2017-06-10,6,False
2017-06-11,7,False
2017-06-12,23,False
2017-06-13,24,False
2017-06-14,21,False
2017-06-15,19,False
2017-06-16,15,False
2017-06-17,7,False
2017-06-18,6,False
2017-06-19,23,False
2017-06-20,24,False
2017-06-21,33,False
2017-06-22,28,False
2017-06-23,18,False
2017-06-24,9,False
2017-06-25,7,False
2017-06-26,28,False
2017-06-27,23,False
2017-06-28,24,False
2017-06-29,16,False
2017-06-30,16,False
2017-07-01,9,False
2017-07-02,5,False
2017-07-03,22,False
2017-07-04,23,False
2017-07-05,31,False
2017-07-06,22,False
2017-07-07,19,False
2017-07-08,9,False
2017-07-09,5,False
2017-07-10,19,False
2017-07-11,27,False
2017-07-12,23,False
2017-07-13,23,False
2017-07-14,24,False
2017-07-15,11,False
2017-07-16,8,False
2017-07-17,16,False
2017-07-18,24,False
2017-07-19,30,False
2017-07-20,32,False
2017-07-21,19,False
2017-07-22,7,False
2017-07-23,6,False
2017-07-24,24,False
2017-07-25,20,False
2017-07-26,25,False
2017-07-27,27,False
2017-07-28,19,False
2017-07-29,12,False
2017-07-30,8,False
2017-07-31,20,False
2017-08-01,23,False
2017-08-02,24,False
2017-08-03,19,False
2017-08-04,23,False
2017-08-05,6,False
2017-08-06,6,False
2017-08-07,27,False
2017-08-08,17,False
2017-08-09,14,False
2017-08-10,19,False
2017-08-11,15,False
2017-08-12,13,False
2017-08-13,3,False
2017-08-14,22,False
2017-08-15,24,False
2017-08-16,68,False
2017-08-17,74,False
2017-08-18,30,False
2017-08-19,8,False
2017-08-20,10,False
2017-08-21,20,False
2017-08-22,23,False
2017-08-23,27,False
2017-08-24,23,False
2017-08-25,23,False
2017-08-26,7,False
2017-08-27,6,False
2017-08-28,22,False
2017-08-29,17,False
2017-08-30,24,False
2017-08-31,21,False
2017-09-01,24,False
2017-09-02,4,False
2017-09-03,9,False
2017-09-04,8,False
2017-09-05,13,False
2017-09-06,17,False
2017-09-07,19,False
2017-09-08,16,False
2017-09-09,7,False
2017-09-10,3,False
2017-09-11,33,False
2017-09-12,31,False
2017-09-13,20,False
2017-09-14,25,False
2017-09-15,12,False
2017-09-16,6,False
2017-09-17,7,False
2017-09-18,31,False
2017-09-19,30,False
2017-09-20,20,False
2017-09-21,17,False
2017-09-22,23,False
2017-09-23,4,False
2017-09-24,4,False
2017-09-25,23,False
2017-09-26,25,False
2017-09-27,28,False
2017-09-28,32,False
2017-09-29,14,False
2017-09-30,7,False
2017-10-01,2,False
2017-10-02,17,False
2017-10-03,26,False
2017-10-04,23,False
2017-10-05,20,False
2017-10-06,26,False
