date,AVP,isPartial
2017-01-16,37,False
2017-01-17,43,False
2017-01-18,39,False
2017-01-19,45,False
2017-01-20,43,False
2017-01-21,42,False
2017-01-22,36,False
2017-01-23,41,False
2017-01-24,42,False
2017-01-25,43,False
2017-01-26,45,False
2017-01-27,41,False
2017-01-28,38,False
2017-01-29,31,False
2017-01-30,43,False
2017-01-31,46,False
2017-02-01,46,False
2017-02-02,40,False
2017-02-03,36,False
2017-02-04,43,False
2017-02-05,32,False
2017-02-06,38,False
2017-02-07,46,False
2017-02-08,44,False
2017-02-09,37,False
2017-02-10,43,False
2017-02-11,38,False
2017-02-12,33,False
2017-02-13,38,False
2017-02-14,32,False
2017-02-15,41,False
2017-02-16,39,False
2017-02-17,44,False
2017-02-18,33,False
2017-02-19,38,False
2017-02-20,38,False
2017-02-21,46,False
2017-02-22,38,False
2017-02-23,52,False
2017-02-24,42,False
2017-02-25,36,False
2017-02-26,39,False
2017-02-27,42,False
2017-02-28,41,False
2017-03-01,42,False
2017-03-02,46,False
2017-03-03,49,False
2017-03-04,34,False
2017-03-05,38,False
2017-03-06,41,False
2017-03-07,51,False
2017-03-08,51,False
2017-03-09,46,False
2017-03-10,43,False
2017-03-11,100,False
2017-03-12,44,False
2017-03-13,45,False
2017-03-14,51,False
2017-03-15,50,False
2017-03-16,44,False
2017-03-17,43,False
2017-03-18,54,False
2017-03-19,32,False
2017-03-20,49,False
2017-03-21,46,False
2017-03-22,54,False
2017-03-23,54,False
2017-03-24,45,False
2017-03-25,54,False
2017-03-26,49,False
2017-03-27,52,False
2017-03-28,48,False
2017-03-29,47,False
2017-03-30,46,False
2017-03-31,45,False
2017-04-01,38,False
2017-04-02,50,False
2017-04-03,48,False
2017-04-04,45,False
2017-04-05,41,False
2017-04-06,40,False
2017-04-07,52,False
2017-04-08,40,False
2017-04-09,42,False
2017-04-10,49,False
2017-04-11,59,False
2017-04-12,48,False
2017-04-13,46,False
2017-04-14,33,False
2017-04-15,36,False
2017-04-16,36,False
2017-04-17,41,False
2017-04-18,44,False
2017-04-19,42,False
2017-04-20,47,False
2017-04-21,46,False
2017-04-22,39,False
2017-04-23,32,False
2017-04-24,41,False
2017-04-25,48,False
2017-04-26,50,False
2017-04-27,46,False
2017-04-28,38,False
2017-04-29,35,False
2017-04-30,41,False
2017-05-01,46,False
2017-05-02,47,False
2017-05-03,47,False
2017-05-04,52,False
2017-05-05,63,False
2017-05-06,58,False
2017-05-07,65,False
2017-05-08,49,False
2017-05-09,55,False
2017-05-10,47,False
2017-05-11,53,False
2017-05-12,58,False
2017-05-13,56,False
2017-05-14,52,False
2017-05-15,51,False
2017-05-16,39,False
2017-05-17,47,False
2017-05-18,47,False
2017-05-19,68,False
2017-05-20,70,False
2017-05-21,73,False
2017-05-22,60,False
2017-05-23,48,False
2017-05-24,50,False
2017-05-25,59,False
2017-05-26,52,False
2017-05-27,44,False
2017-05-28,49,False
2017-05-29,50,False
