date,AVP,isPartial
2016-05-08,71,False
2016-05-09,61,False
2016-05-10,49,False
2016-05-11,48,False
2016-05-12,62,False
2016-05-13,52,False
2016-05-14,38,False
2016-05-15,35,False
2016-05-16,48,False
2016-05-17,52,False
2016-05-18,56,False
2016-05-19,67,False
2016-05-20,45,False
2016-05-21,74,False
2016-05-22,51,False
2016-05-23,40,False
2016-05-24,54,False
2016-05-25,47,False
2016-05-26,39,False
2016-05-27,49,False
2016-05-28,50,False
2016-05-29,41,False
2016-05-30,49,False
2016-05-31,49,False
2016-06-01,41,False
2016-06-02,48,False
2016-06-03,54,False
2016-06-04,52,False
2016-06-05,75,False
2016-06-06,53,False
2016-06-07,54,False
2016-06-08,40,False
2016-06-09,50,False
2016-06-10,43,False
2016-06-11,34,False
2016-06-12,41,False
2016-06-13,47,False
2016-06-14,44,False
2016-06-15,42,False
2016-06-16,46,False
2016-06-17,59,False
2016-06-18,70,False
2016-06-19,90,False
2016-06-20,53,False
2016-06-21,59,False
2016-06-22,44,False
2016-06-23,63,False
2016-06-24,51,False
2016-06-25,52,False
2016-06-26,100,False
2016-06-27,53,False
2016-06-28,51,False
2016-06-29,44,False
2016-06-30,45,False
2016-07-01,49,False
2016-07-02,35,False
2016-07-03,42,False
2016-07-04,54,False
2016-07-05,46,False
2016-07-06,47,False
2016-07-07,38,False
2016-07-08,40,False
2016-07-09,28,False
2016-07-10,30,False
2016-07-11,45,False
2016-07-12,47,False
2016-07-13,46,False
2016-07-14,47,False
2016-07-15,54,False
2016-07-16,51,False
2016-07-17,72,False
2016-07-18,52,False
2016-07-19,36,False
2016-07-20,47,False
2016-07-21,42,False
2016-07-22,43,False
2016-07-23,45,False
2016-07-24,24,False
2016-07-25,42,False
2016-07-26,42,False
2016-07-27,51,False
2016-07-28,44,False
2016-07-29,40,False
2016-07-30,36,False
2016-07-31,46,False
2016-08-01,37,False
2016-08-02,49,False
2016-08-03,43,False
2016-08-04,41,False
2016-08-05,38,False
2016-08-06,45,False
2016-08-07,47,False
2016-08-08,40,False
2016-08-09,53,False
2016-08-10,47,False
2016-08-11,39,False
2016-08-12,42,False
2016-08-13,35,False
2016-08-14,46,False
2016-08-15,41,False
2016-08-16,57,False
2016-08-17,48,False
2016-08-18,49,False
2016-08-19,33,False
2016-08-20,38,False
2016-08-21,29,False
2016-08-22,51,False
2016-08-23,56,False
2016-08-24,56,False
2016-08-25,49,False
2016-08-26,38,False
2016-08-27,37,False
2016-08-28,55,False
2016-08-29,48,False
2016-08-30,50,False
2016-08-31,54,False
2016-09-01,61,False
2016-09-02,58,False
2016-09-03,67,False
2016-09-04,93,False
2016-09-05,46,False
2016-09-06,54,False
2016-09-07,44,False
2016-09-08,45,False
2016-09-09,44,False
2016-09-10,30,False
2016-09-11,29,False
