date,AVP,isPartial
2013-03-07,76,False
2013-03-08,76,False
2013-03-09,69,False
2013-03-10,70,False
2013-03-11,76,False
2013-03-12,69,False
2013-03-13,56,False
2013-03-14,69,False
2013-03-15,70,False
2013-03-16,75,False
2013-03-17,71,False
2013-03-18,71,False
2013-03-19,70,False
2013-03-20,58,False
2013-03-21,62,False
2013-03-22,57,False
2013-03-23,69,False
2013-03-24,57,False
2013-03-25,57,False
2013-03-26,63,False
2013-03-27,63,False
2013-03-28,57,False
2013-03-29,60,False
2013-03-30,67,False
2013-03-31,45,False
2013-04-01,52,False
2013-04-02,58,False
2013-04-03,54,False
2013-04-04,56,False
2013-04-05,53,False
2013-04-06,83,False
2013-04-07,79,False
2013-04-08,74,False
2013-04-09,73,False
2013-04-10,71,False
2013-04-11,73,False
2013-04-12,77,False
2013-04-13,78,False
2013-04-14,60,False
2013-04-15,61,False
2013-04-16,58,False
2013-04-17,66,False
2013-04-18,57,False
2013-04-19,58,False
2013-04-20,71,False
2013-04-21,58,False
2013-04-22,73,False
2013-04-23,64,False
2013-04-24,66,False
2013-04-25,63,False
2013-04-26,55,False
2013-04-27,46,False
2013-04-28,55,False
2013-04-29,49,False
2013-04-30,52,False
2013-05-01,50,False
2013-05-02,57,False
2013-05-03,68,False
2013-05-04,67,False
2013-05-05,42,False
2013-05-06,52,False
2013-05-07,52,False
2013-05-08,56,False
2013-05-09,46,False
2013-05-10,51,False
2013-05-11,50,False
2013-05-12,51,False
2013-05-13,59,False
2013-05-14,56,False
2013-05-15,51,False
2013-05-16,43,False
2013-05-17,55,False
2013-05-18,55,False
2013-05-19,59,False
2013-05-20,54,False
2013-05-21,52,False
2013-05-22,53,False
2013-05-23,49,False
2013-05-24,59,False
2013-05-25,59,False
2013-05-26,55,False
2013-05-27,52,False
2013-05-28,51,False
2013-05-29,63,False
2013-05-30,50,False
2013-05-31,60,False
2013-06-01,57,False
2013-06-02,61,False
2013-06-03,70,False
2013-06-04,48,False
2013-06-05,67,False
2013-06-06,67,False
2013-06-07,63,False
2013-06-08,63,False
2013-06-09,48,False
2013-06-10,57,False
2013-06-11,67,False
2013-06-12,59,False
2013-06-13,54,False
2013-06-14,55,False
2013-06-15,58,False
2013-06-16,57,False
2013-06-17,65,False
2013-06-18,68,False
2013-06-19,55,False
2013-06-20,52,False
2013-06-21,53,False
2013-06-22,61,False
2013-06-23,56,False
2013-06-24,52,False
2013-06-25,66,False
2013-06-26,63,False
2013-06-27,55,False
2013-06-28,56,False
2013-06-29,64,False
