date,AVP,isPartial
2016-02-02,52,False
2016-02-03,63,False
2016-02-04,56,False
2016-02-05,48,False
2016-02-06,45,False
2016-02-07,43,False
2016-02-08,53,False
2016-02-09,58,False
2016-02-10,50,False
2016-02-11,47,False
2016-02-12,54,False
2016-02-13,48,False
2016-02-14,39,False
2016-02-15,60,False
2016-02-16,55,False
2016-02-17,54,False
2016-02-18,53,False
2016-02-19,55,False
2016-02-20,50,False
2016-02-21,49,False
2016-02-22,54,False
2016-02-23,53,False
2016-02-24,53,False
2016-02-25,76,False
2016-02-26,58,False
2016-02-27,48,False
2016-02-28,57,False
2016-02-29,51,False
2016-03-01,61,False
2016-03-02,64,False
2016-03-03,65,False
2016-03-04,59,False
2016-03-05,45,False
2016-03-06,47,False
2016-03-07,52,False
2016-03-08,71,False
2016-03-09,51,False
2016-03-10,77,False
2016-03-11,62,False
2016-03-12,69,False
2016-03-13,44,False
2016-03-14,49,False
2016-03-15,62,False
2016-03-16,52,False
2016-03-17,46,False
2016-03-18,53,False
2016-03-19,55,False
2016-03-20,49,False
2016-03-21,61,False
2016-03-22,66,False
2016-03-23,66,False
2016-03-24,48,False
2016-03-25,55,False
2016-03-26,54,False
2016-03-27,59,False
2016-03-28,48,False
2016-03-29,52,False
2016-03-30,59,False
2016-03-31,61,False
2016-04-01,71,False
2016-04-02,51,False
2016-04-03,55,False
2016-04-04,66,False
2016-04-05,51,False
2016-04-06,58,False
2016-04-07,44,False
2016-04-08,63,False
2016-04-09,45,False
2016-04-10,52,False
2016-04-11,50,False
2016-04-12,60,False
2016-04-13,54,False
2016-04-14,53,False
2016-04-15,56,False
2016-04-16,63,False
2016-04-17,97,False
2016-04-18,75,False
2016-04-19,62,False
2016-04-20,65,False
2016-04-21,50,False
2016-04-22,58,False
2016-04-23,66,False
2016-04-24,64,False
2016-04-25,58,False
2016-04-26,73,False
2016-04-27,68,False
2016-04-28,54,False
2016-04-29,49,False
2016-04-30,41,False
2016-05-01,46,False
2016-05-02,57,False
2016-05-03,64,False
2016-05-04,58,False
