date,CTRP,isPartial
2014-07-10,17,False
2014-07-11,17,False
2014-07-12,20,False
2014-07-13,0,False
2014-07-14,16,False
2014-07-15,12,False
2014-07-16,21,False
2014-07-17,8,False
2014-07-18,0,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,8,False
2014-07-22,8,False
2014-07-23,17,False
2014-07-24,17,False
