date,CTRP,isPartial
2015-11-29,0,False
2015-11-30,24,False
2015-12-01,17,False
2015-12-02,69,False
2015-12-03,25,False
2015-12-04,18,False
2015-12-05,0,False
2015-12-06,16,False
2015-12-07,11,False
2015-12-08,21,False
2015-12-09,17,False
2015-12-10,28,False
2015-12-11,22,False
2015-12-12,0,False
2015-12-13,0,False
2015-12-14,27,False
2015-12-15,29,False
2015-12-16,14,False
2015-12-17,22,False
2015-12-18,8,False
2015-12-19,9,False
2015-12-20,25,False
2015-12-21,11,False
2015-12-22,26,False
2015-12-23,24,False
2015-12-24,0,False
2015-12-25,0,False
2015-12-26,0,False
2015-12-27,0,False
2015-12-28,8,False
2015-12-29,15,False
2015-12-30,8,False
2015-12-31,9,False
2016-01-01,14,False
2016-01-02,9,False
2016-01-03,17,False
2016-01-04,15,False
2016-01-05,45,False
2016-01-06,19,False
2016-01-07,19,False
2016-01-08,8,False
2016-01-09,17,False
2016-01-10,8,False
2016-01-11,22,False
2016-01-12,36,False
2016-01-13,33,False
2016-01-14,18,False
2016-01-15,23,False
2016-01-16,9,False
2016-01-17,16,False
2016-01-18,15,False
2016-01-19,15,False
2016-01-20,7,False
2016-01-21,15,False
2016-01-22,8,False
2016-01-23,17,False
2016-01-24,8,False
2016-01-25,15,False
2016-01-26,15,False
2016-01-27,11,False
2016-01-28,30,False
2016-01-29,8,False
2016-01-30,17,False
2016-01-31,16,False
2016-02-01,11,False
2016-02-02,7,False
2016-02-03,7,False
2016-02-04,26,False
2016-02-05,39,False
2016-02-06,0,False
2016-02-07,17,False
2016-02-08,15,False
2016-02-09,15,False
2016-02-10,18,False
2016-02-11,11,False
2016-02-12,15,False
2016-02-13,0,False
2016-02-14,0,False
2016-02-15,11,False
2016-02-16,18,False
2016-02-17,11,False
2016-02-18,18,False
2016-02-19,8,False
2016-02-20,8,False
2016-02-21,16,False
2016-02-22,18,False
2016-02-23,7,False
2016-02-24,11,False
2016-02-25,15,False
2016-02-26,0,False
2016-02-27,0,False
2016-02-28,0,False
2016-02-29,7,False
2016-03-01,11,False
2016-03-02,21,False
2016-03-03,11,False
2016-03-04,7,False
2016-03-05,21,False
2016-03-06,8,False
2016-03-07,18,False
2016-03-08,22,False
2016-03-09,7,False
2016-03-10,29,False
2016-03-11,8,False
2016-03-12,26,False
2016-03-13,8,False
2016-03-14,29,False
2016-03-15,51,False
2016-03-16,76,False
2016-03-17,100,False
2016-03-18,19,False
2016-03-19,8,False
2016-03-20,21,False
2016-03-21,26,False
2016-03-22,26,False
2016-03-23,15,False
2016-03-24,8,False
2016-03-25,8,False
2016-03-26,13,False
2016-03-27,17,False
2016-03-28,8,False
2016-03-29,25,False
2016-03-30,22,False
2016-03-31,11,False
2016-04-01,8,False
2016-04-02,8,False
2016-04-03,0,False
2016-04-04,14,False
2016-04-05,11,False
2016-04-06,11,False
2016-04-07,11,False
2016-04-08,15,False
2016-04-09,0,False
2016-04-10,8,False
2016-04-11,22,False
2016-04-12,25,False
2016-04-13,7,False
2016-04-14,7,False
2016-04-15,23,False
2016-04-16,9,False
2016-04-17,8,False
2016-04-18,22,False
2016-04-19,7,False
2016-04-20,7,False
2016-04-21,37,False
2016-04-22,19,False
2016-04-23,17,False
2016-04-24,16,False
2016-04-25,14,False
2016-04-26,14,False
2016-04-27,22,False
2016-04-28,15,False
2016-04-29,0,False
2016-04-30,9,False
2016-05-01,9,False
2016-05-02,15,False
2016-05-03,22,False
2016-05-04,7,False
