date,CSX,isPartial
2016-04-20,63,False
2016-04-21,63,False
2016-04-22,56,False
2016-04-23,64,False
2016-04-24,43,False
2016-04-25,61,False
2016-04-26,60,False
2016-04-27,54,False
2016-04-28,60,False
2016-04-29,62,False
2016-04-30,35,False
2016-05-01,77,False
2016-05-02,82,False
2016-05-03,63,False
2016-05-04,63,False
