date,CSX,isPartial
2015-03-30,39,False
2015-03-31,33,False
2015-04-01,49,False
2015-04-02,56,False
2015-04-03,36,False
2015-04-04,25,False
2015-04-05,38,False
2015-04-06,49,False
2015-04-07,47,False
2015-04-08,43,False
2015-04-09,43,False
2015-04-10,49,False
