date,CSX,isPartial
2012-09-23,31,False
2012-09-24,52,False
2012-09-25,54,False
2012-09-26,45,False
2012-09-27,50,False
2012-09-28,36,False
2012-09-29,29,False
2012-09-30,40,False
2012-10-01,49,False
2012-10-02,48,False
2012-10-03,39,False
2012-10-04,40,False
2012-10-05,27,False
2012-10-06,29,False
2012-10-07,36,False
2012-10-08,48,False
2012-10-09,45,False
2012-10-10,37,False
2012-10-11,30,False
2012-10-12,48,False
