date,CSX,isPartial
2013-10-06,46,False
2013-10-07,64,False
2013-10-08,61,False
2013-10-09,79,False
2013-10-10,61,False
2013-10-11,61,False
2013-10-12,49,False
2013-10-13,50,False
2013-10-14,68,False
2013-10-15,78,False
2013-10-16,76,False
2013-10-17,86,False
2013-10-18,72,False
2013-10-19,58,False
2013-10-20,39,False
2013-10-21,55,False
2013-10-22,54,False
2013-10-23,70,False
2013-10-24,74,False
2013-10-25,63,False
2013-10-26,52,False
2013-10-27,50,False
2013-10-28,71,False
2013-10-29,60,False
2013-10-30,72,False
2013-10-31,90,False
2013-11-01,69,False
2013-11-02,50,False
2013-11-03,58,False
2013-11-04,62,False
2013-11-05,64,False
2013-11-06,74,False
2013-11-07,66,False
2013-11-08,71,False
2013-11-09,53,False
2013-11-10,48,False
2013-11-11,82,False
2013-11-12,59,False
2013-11-13,67,False
2013-11-14,78,False
2013-11-15,60,False
2013-11-16,62,False
2013-11-17,88,False
2013-11-18,71,False
2013-11-19,80,False
2013-11-20,89,False
2013-11-21,46,False
2013-11-22,50,False
2013-11-23,58,False
2013-11-24,43,False
2013-11-25,62,False
2013-11-26,52,False
2013-11-27,54,False
2013-11-28,39,False
2013-11-29,46,False
2013-11-30,42,False
2013-12-01,50,False
2013-12-02,65,False
2013-12-03,68,False
2013-12-04,58,False
2013-12-05,54,False
2013-12-06,68,False
2013-12-07,54,False
2013-12-08,41,False
2013-12-09,68,False
2013-12-10,57,False
2013-12-11,93,False
2013-12-12,77,False
2013-12-13,60,False
2013-12-14,39,False
2013-12-15,40,False
2013-12-16,61,False
2013-12-17,72,False
2013-12-18,72,False
2013-12-19,69,False
2013-12-20,67,False
2013-12-21,44,False
2013-12-22,52,False
2013-12-23,60,False
2013-12-24,54,False
2013-12-25,49,False
2013-12-26,54,False
2013-12-27,64,False
2013-12-28,42,False
2013-12-29,50,False
2013-12-30,52,False
2013-12-31,59,False
2014-01-01,38,False
2014-01-02,74,False
2014-01-03,64,False
2014-01-04,56,False
2014-01-05,54,False
2014-01-06,79,False
2014-01-07,72,False
2014-01-08,77,False
2014-01-09,82,False
2014-01-10,78,False
2014-01-11,47,False
2014-01-12,47,False
2014-01-13,60,False
2014-01-14,86,False
2014-01-15,89,False
2014-01-16,97,False
2014-01-17,78,False
2014-01-18,55,False
2014-01-19,49,False
2014-01-20,76,False
2014-01-21,95,False
2014-01-22,74,False
2014-01-23,72,False
2014-01-24,76,False
2014-01-25,60,False
2014-01-26,42,False
2014-01-27,80,False
2014-01-28,62,False
2014-01-29,73,False
2014-01-30,69,False
2014-01-31,64,False
2014-02-01,63,False
2014-02-02,48,False
2014-02-03,58,False
2014-02-04,72,False
2014-02-05,66,False
2014-02-06,73,False
2014-02-07,79,False
2014-02-08,61,False
2014-02-09,42,False
2014-02-10,48,False
2014-02-11,62,False
2014-02-12,72,False
2014-02-13,62,False
2014-02-14,63,False
2014-02-15,51,False
2014-02-16,52,False
2014-02-17,62,False
2014-02-18,62,False
2014-02-19,71,False
2014-02-20,79,False
2014-02-21,81,False
2014-02-22,68,False
2014-02-23,52,False
2014-02-24,80,False
2014-02-25,68,False
2014-02-26,70,False
2014-02-27,69,False
2014-02-28,74,False
2014-03-01,42,False
2014-03-02,47,False
2014-03-03,71,False
2014-03-04,67,False
2014-03-05,58,False
2014-03-06,77,False
2014-03-07,59,False
2014-03-08,60,False
2014-03-09,34,False
2014-03-10,66,False
2014-03-11,64,False
2014-03-12,73,False
2014-03-13,63,False
2014-03-14,79,False
2014-03-15,49,False
2014-03-16,52,False
