date,CSX,isPartial
2010-11-30,67,False
2010-12-01,46,False
2010-12-02,66,False
2010-12-03,49,False
2010-12-04,52,False
2010-12-05,59,False
2010-12-06,70,False
2010-12-07,53,False
2010-12-08,70,False
2010-12-09,61,False
2010-12-10,74,False
2010-12-11,47,False
2010-12-12,48,False
2010-12-13,37,False
2010-12-14,68,False
2010-12-15,61,False
2010-12-16,52,False
2010-12-17,70,False
2010-12-18,25,False
2010-12-19,37,False
2010-12-20,53,False
2010-12-21,61,False
2010-12-22,68,False
2010-12-23,46,False
2010-12-24,48,False
2010-12-25,35,False
2010-12-26,34,False
2010-12-27,63,False
2010-12-28,55,False
2010-12-29,77,False
2010-12-30,75,False
2010-12-31,52,False
2011-01-01,50,False
2011-01-02,64,False
2011-01-03,58,False
2011-01-04,66,False
2011-01-05,76,False
2011-01-06,46,False
2011-01-07,45,False
2011-01-08,58,False
2011-01-09,43,False
2011-01-10,52,False
2011-01-11,54,False
2011-01-12,63,False
2011-01-13,85,False
2011-01-14,56,False
2011-01-15,63,False
2011-01-16,47,False
2011-01-17,59,False
2011-01-18,53,False
2011-01-19,84,False
2011-01-20,64,False
2011-01-21,69,False
2011-01-22,50,False
2011-01-23,52,False
2011-01-24,72,False
2011-01-25,83,False
2011-01-26,66,False
2011-01-27,65,False
2011-01-28,59,False
2011-01-29,55,False
2011-01-30,56,False
2011-01-31,61,False
2011-02-01,64,False
2011-02-02,62,False
2011-02-03,81,False
2011-02-04,68,False
2011-02-05,31,False
2011-02-06,36,False
2011-02-07,52,False
2011-02-08,89,False
2011-02-09,56,False
2011-02-10,83,False
2011-02-11,63,False
2011-02-12,41,False
2011-02-13,60,False
2011-02-14,68,False
2011-02-15,82,False
2011-02-16,89,False
2011-02-17,64,False
2011-02-18,66,False
2011-02-19,64,False
2011-02-20,51,False
2011-02-21,61,False
2011-02-22,78,False
2011-02-23,65,False
2011-02-24,68,False
2011-02-25,73,False
2011-02-26,51,False
2011-02-27,57,False
2011-02-28,68,False
2011-03-01,52,False
2011-03-02,66,False
2011-03-03,85,False
2011-03-04,67,False
2011-03-05,65,False
2011-03-06,50,False
2011-03-07,79,False
2011-03-08,58,False
2011-03-09,74,False
2011-03-10,67,False
2011-03-11,59,False
2011-03-12,54,False
2011-03-13,49,False
2011-03-14,75,False
2011-03-15,47,False
2011-03-16,84,False
2011-03-17,65,False
2011-03-18,59,False
2011-03-19,42,False
2011-03-20,51,False
2011-03-21,78,False
2011-03-22,65,False
2011-03-23,79,False
2011-03-24,50,False
2011-03-25,56,False
2011-03-26,65,False
2011-03-27,49,False
2011-03-28,95,False
2011-03-29,62,False
2011-03-30,65,False
2011-03-31,59,False
2011-04-01,59,False
2011-04-02,55,False
2011-04-03,45,False
2011-04-04,62,False
2011-04-05,64,False
2011-04-06,74,False
2011-04-07,76,False
2011-04-08,64,False
2011-04-09,64,False
2011-04-10,44,False
2011-04-11,47,False
2011-04-12,65,False
2011-04-13,61,False
2011-04-14,49,False
2011-04-15,66,False
2011-04-16,49,False
2011-04-17,59,False
2011-04-18,56,False
2011-04-19,70,False
2011-04-20,75,False
2011-04-21,63,False
2011-04-22,64,False
2011-04-23,63,False
2011-04-24,40,False
2011-04-25,73,False
2011-04-26,69,False
2011-04-27,55,False
2011-04-28,69,False
2011-04-29,79,False
2011-04-30,28,False
2011-05-01,55,False
2011-05-02,58,False
2011-05-03,59,False
2011-05-04,88,False
2011-05-05,60,False
2011-05-06,65,False
2011-05-07,56,False
2011-05-08,59,False
2011-05-09,69,False
2011-05-10,61,False
2011-05-11,52,False
