date,BMRN,isPartial
2015-09-09,13,False
2015-09-10,7,False
2015-09-11,14,False
2015-09-12,0,False
2015-09-13,0,False
2015-09-14,13,False
2015-09-15,13,False
2015-09-16,10,False
2015-09-17,19,False
2015-09-18,0,False
2015-09-19,8,False
2015-09-20,7,False
2015-09-21,19,False
2015-09-22,0,False
2015-09-23,19,False
2015-09-24,0,False
2015-09-25,21,False
2015-09-26,0,False
2015-09-27,15,False
2015-09-28,16,False
2015-09-29,28,False
2015-09-30,29,False
2015-10-01,19,False
2015-10-02,20,False
2015-10-03,8,False
2015-10-04,7,False
2015-10-05,22,False
2015-10-06,16,False
2015-10-07,19,False
2015-10-08,22,False
2015-10-09,23,False
2015-10-10,0,False
2015-10-11,0,False
2015-10-12,10,False
2015-10-13,22,False
2015-10-14,19,False
2015-10-15,26,False
2015-10-16,13,False
2015-10-17,7,False
2015-10-18,0,False
2015-10-19,6,False
2015-10-20,12,False
2015-10-21,10,False
2015-10-22,13,False
2015-10-23,13,False
2015-10-24,7,False
2015-10-25,22,False
2015-10-26,16,False
2015-10-27,9,False
2015-10-28,16,False
2015-10-29,22,False
2015-10-30,20,False
2015-10-31,0,False
2015-11-01,7,False
2015-11-02,19,False
2015-11-03,19,False
2015-11-04,25,False
2015-11-05,16,False
2015-11-06,10,False
2015-11-07,7,False
2015-11-08,7,False
2015-11-09,15,False
2015-11-10,19,False
2015-11-11,10,False
2015-11-12,26,False
2015-11-13,20,False
2015-11-14,7,False
2015-11-15,7,False
2015-11-16,19,False
2015-11-17,9,False
2015-11-18,22,False
2015-11-19,26,False
2015-11-20,72,False
2015-11-21,18,False
2015-11-22,11,False
2015-11-23,16,False
2015-11-24,100,False
2015-11-25,75,False
2015-11-26,13,False
2015-11-27,10,False
2015-11-28,0,False
2015-11-29,22,False
2015-11-30,15,False
2015-12-01,12,False
2015-12-02,15,False
2015-12-03,6,False
2015-12-04,10,False
2015-12-05,8,False
2015-12-06,0,False
2015-12-07,9,False
2015-12-08,13,False
2015-12-09,9,False
2015-12-10,29,False
2015-12-11,7,False
2015-12-12,0,False
2015-12-13,7,False
2015-12-14,9,False
2015-12-15,13,False
2015-12-16,32,False
2015-12-17,10,False
2015-12-18,10,False
2015-12-19,8,False
2015-12-20,0,False
2015-12-21,7,False
2015-12-22,10,False
2015-12-23,25,False
2015-12-24,16,False
2015-12-25,0,False
2015-12-26,0,False
