date,BMRN,isPartial
2017-08-01,10,False
2017-08-02,59,False
2017-08-03,31,False
2017-08-04,22,False
2017-08-05,12,False
2017-08-06,12,False
2017-08-07,20,False
2017-08-08,20,False
2017-08-09,31,False
2017-08-10,11,False
2017-08-11,11,False
2017-08-12,12,False
2017-08-13,0,False
2017-08-14,11,False
2017-08-15,0,False
2017-08-16,31,False
2017-08-17,21,False
2017-08-18,11,False
2017-08-19,0,False
2017-08-20,12,False
2017-08-21,20,False
2017-08-22,0,False
2017-08-23,21,False
2017-08-24,10,False
2017-08-25,22,False
2017-08-26,0,False
2017-08-27,0,False
2017-08-28,0,False
2017-08-29,31,False
2017-08-30,41,False
2017-08-31,0,False
2017-09-01,33,False
2017-09-02,0,False
2017-09-03,0,False
2017-09-04,21,False
2017-09-05,20,False
2017-09-06,10,False
2017-09-07,31,False
2017-09-08,11,False
2017-09-09,0,False
2017-09-10,12,False
2017-09-11,10,False
2017-09-12,30,False
2017-09-13,30,False
2017-09-14,20,False
2017-09-15,10,False
2017-09-16,0,False
2017-09-17,0,False
2017-09-18,0,False
2017-09-19,20,False
2017-09-20,30,False
2017-09-21,10,False
2017-09-22,21,False
2017-09-23,12,False
2017-09-24,12,False
2017-09-25,10,False
2017-09-26,40,False
2017-09-27,10,False
2017-09-28,10,False
2017-09-29,11,False
2017-09-30,0,False
2017-10-01,0,False
2017-10-02,10,False
2017-10-03,20,False
2017-10-04,0,False
2017-10-05,10,False
2017-10-06,31,False
