date,BMRN,isPartial
2015-03-06,32,False
2015-03-07,0,False
2015-03-08,0,False
2015-03-09,17,False
2015-03-10,13,False
2015-03-11,9,False
2015-03-12,18,False
2015-03-13,63,False
2015-03-14,31,False
2015-03-15,20,False
2015-03-16,31,False
2015-03-17,17,False
2015-03-18,26,False
2015-03-19,9,False
2015-03-20,49,False
2015-03-21,0,False
2015-03-22,10,False
2015-03-23,17,False
2015-03-24,22,False
2015-03-25,38,False
2015-03-26,15,False
2015-03-27,100,False
2015-03-28,22,False
2015-03-29,10,False
2015-03-30,61,False
2015-03-31,44,False
2015-04-01,18,False
2015-04-02,33,False
2015-04-03,20,False
2015-04-04,16,False
2015-04-05,0,False
2015-04-06,9,False
2015-04-07,22,False
2015-04-08,22,False
2015-04-09,26,False
2015-04-10,14,False
