date,COST,isPartial
2011-08-15,91,False
2011-08-16,89,False
2011-08-17,88,False
2011-08-18,88,False
2011-08-19,80,False
2011-08-20,79,False
2011-08-21,81,False
2011-08-22,92,False
2011-08-23,89,False
2011-08-24,89,False
2011-08-25,83,False
2011-08-26,79,False
2011-08-27,79,False
2011-08-28,77,False
2011-08-29,84,False
2011-08-30,87,False
2011-08-31,89,False
2011-09-01,88,False
2011-09-02,78,False
2011-09-03,77,False
2011-09-04,80,False
2011-09-05,79,False
2011-09-06,88,False
2011-09-07,88,False
2011-09-08,86,False
2011-09-09,81,False
2011-09-10,77,False
2011-09-11,81,False
2011-09-12,87,False
2011-09-13,87,False
2011-09-14,87,False
2011-09-15,84,False
2011-09-16,85,False
2011-09-17,79,False
2011-09-18,82,False
