date,COST,isPartial
2012-10-18,88,False
2012-10-19,82,False
2012-10-20,77,False
2012-10-21,81,False
2012-10-22,92,False
2012-10-23,89,False
2012-10-24,88,False
2012-10-25,87,False
2012-10-26,82,False
2012-10-27,76,False
2012-10-28,76,False
2012-10-29,82,False
2012-10-30,83,False
2012-10-31,83,False
2012-11-01,83,False
2012-11-02,83,False
2012-11-03,77,False
2012-11-04,81,False
2012-11-05,88,False
2012-11-06,87,False
2012-11-07,83,False
2012-11-08,88,False
2012-11-09,82,False
2012-11-10,73,False
2012-11-11,79,False
2012-11-12,89,False
2012-11-13,88,False
2012-11-14,88,False
2012-11-15,89,False
2012-11-16,82,False
2012-11-17,74,False
2012-11-18,80,False
2012-11-19,89,False
2012-11-20,85,False
2012-11-21,81,False
2012-11-22,68,False
2012-11-23,70,False
2012-11-24,73,False
2012-11-25,82,False
2012-11-26,88,False
2012-11-27,92,False
2012-11-28,95,False
2012-11-29,88,False
2012-11-30,84,False
2012-12-01,78,False
2012-12-02,83,False
2012-12-03,91,False
2012-12-04,90,False
2012-12-05,87,False
2012-12-06,88,False
2012-12-07,83,False
2012-12-08,76,False
2012-12-09,79,False
2012-12-10,87,False
2012-12-11,87,False
2012-12-12,85,False
2012-12-13,83,False
2012-12-14,77,False
2012-12-15,70,False
2012-12-16,73,False
2012-12-17,81,False
2012-12-18,82,False
2012-12-19,80,False
2012-12-20,74,False
2012-12-21,69,False
2012-12-22,67,False
2012-12-23,67,False
2012-12-24,63,False
2012-12-25,60,False
2012-12-26,76,False
2012-12-27,80,False
2012-12-28,81,False
2012-12-29,78,False
2012-12-30,77,False
2012-12-31,80,False
2013-01-01,78,False
2013-01-02,90,False
2013-01-03,88,False
2013-01-04,88,False
2013-01-05,84,False
2013-01-06,88,False
2013-01-07,94,False
2013-01-08,92,False
2013-01-09,95,False
2013-01-10,91,False
2013-01-11,88,False
2013-01-12,84,False
2013-01-13,87,False
2013-01-14,95,False
2013-01-15,91,False
2013-01-16,91,False
2013-01-17,88,False
2013-01-18,85,False
2013-01-19,80,False
2013-01-20,88,False
2013-01-21,89,False
2013-01-22,92,False
2013-01-23,90,False
2013-01-24,91,False
2013-01-25,86,False
2013-01-26,82,False
2013-01-27,88,False
2013-01-28,93,False
2013-01-29,94,False
2013-01-30,92,False
2013-01-31,91,False
2013-02-01,86,False
2013-02-02,83,False
2013-02-03,90,False
2013-02-04,97,False
2013-02-05,93,False
2013-02-06,93,False
2013-02-07,90,False
2013-02-08,84,False
2013-02-09,80,False
2013-02-10,88,False
2013-02-11,93,False
2013-02-12,94,False
2013-02-13,89,False
2013-02-14,83,False
2013-02-15,83,False
2013-02-16,80,False
2013-02-17,86,False
2013-02-18,91,False
2013-02-19,93,False
