date,COST,isPartial
2015-09-14,96,False
2015-09-15,94,False
2015-09-16,92,False
2015-09-17,87,False
2015-09-18,87,False
2015-09-19,81,False
2015-09-20,85,False
2015-09-21,94,False
2015-09-22,93,False
2015-09-23,91,False
2015-09-24,94,False
2015-09-25,85,False
2015-09-26,82,False
2015-09-27,88,False
2015-09-28,93,False
2015-09-29,92,False
2015-09-30,93,False
2015-10-01,88,False
2015-10-02,83,False
2015-10-03,81,False
2015-10-04,83,False
2015-10-05,93,False
2015-10-06,93,False
2015-10-07,94,False
2015-10-08,90,False
2015-10-09,86,False
2015-10-10,82,False
2015-10-11,85,False
2015-10-12,94,False
2015-10-13,93,False
2015-10-14,91,False
2015-10-15,93,False
2015-10-16,86,False
2015-10-17,80,False
2015-10-18,86,False
2015-10-19,90,False
2015-10-20,89,False
2015-10-21,94,False
2015-10-22,89,False
2015-10-23,86,False
2015-10-24,78,False
2015-10-25,82,False
2015-10-26,94,False
2015-10-27,92,False
2015-10-28,91,False
2015-10-29,90,False
2015-10-30,85,False
2015-10-31,73,False
2015-11-01,81,False
2015-11-02,97,False
2015-11-03,92,False
2015-11-04,91,False
2015-11-05,87,False
2015-11-06,88,False
2015-11-07,82,False
2015-11-08,83,False
2015-11-09,93,False
2015-11-10,94,False
2015-11-11,88,False
2015-11-12,88,False
2015-11-13,84,False
2015-11-14,75,False
2015-11-15,80,False
2015-11-16,87,False
2015-11-17,88,False
2015-11-18,89,False
2015-11-19,87,False
2015-11-20,86,False
2015-11-21,75,False
2015-11-22,81,False
2015-11-23,91,False
2015-11-24,85,False
2015-11-25,78,False
2015-11-26,71,False
2015-11-27,72,False
2015-11-28,78,False
2015-11-29,80,False
2015-11-30,89,False
2015-12-01,90,False
2015-12-02,90,False
2015-12-03,88,False
2015-12-04,83,False
2015-12-05,81,False
2015-12-06,82,False
2015-12-07,91,False
2015-12-08,92,False
2015-12-09,92,False
2015-12-10,90,False
2015-12-11,86,False
2015-12-12,81,False
2015-12-13,82,False
2015-12-14,90,False
2015-12-15,94,False
2015-12-16,87,False
2015-12-17,86,False
2015-12-18,83,False
2015-12-19,79,False
2015-12-20,79,False
2015-12-21,85,False
2015-12-22,84,False
2015-12-23,78,False
2015-12-24,69,False
2015-12-25,66,False
2015-12-26,78,False
