date,COST,isPartial
2013-08-05,99,False
2013-08-06,95,False
2013-08-07,97,False
2013-08-08,96,False
2013-08-09,92,False
2013-08-10,89,False
2013-08-11,90,False
2013-08-12,95,False
2013-08-13,94,False
2013-08-14,95,False
2013-08-15,96,False
2013-08-16,90,False
2013-08-17,88,False
2013-08-18,90,False
2013-08-19,95,False
2013-08-20,93,False
2013-08-21,90,False
2013-08-22,94,False
2013-08-23,90,False
2013-08-24,84,False
2013-08-25,88,False
2013-08-26,90,False
2013-08-27,90,False
2013-08-28,90,False
2013-08-29,91,False
2013-08-30,89,False
2013-08-31,84,False
2013-09-01,83,False
2013-09-02,85,False
2013-09-03,92,False
2013-09-04,93,False
2013-09-05,94,False
2013-09-06,88,False
2013-09-07,85,False
2013-09-08,90,False
2013-09-09,95,False
2013-09-10,96,False
2013-09-11,97,False
2013-09-12,94,False
2013-09-13,87,False
2013-09-14,85,False
2013-09-15,90,False
2013-09-16,97,False
2013-09-17,98,False
2013-09-18,94,False
2013-09-19,93,False
2013-09-20,90,False
2013-09-21,82,False
2013-09-22,88,False
2013-09-23,97,False
2013-09-24,95,False
2013-09-25,96,False
2013-09-26,96,False
2013-09-27,89,False
2013-09-28,82,False
2013-09-29,86,False
2013-09-30,95,False
2013-10-01,93,False
2013-10-02,95,False
2013-10-03,90,False
2013-10-04,84,False
2013-10-05,82,False
2013-10-06,84,False
2013-10-07,92,False
2013-10-08,91,False
2013-10-09,94,False
2013-10-10,87,False
2013-10-11,85,False
2013-10-12,82,False
2013-10-13,85,False
2013-10-14,92,False
2013-10-15,95,False
2013-10-16,93,False
2013-10-17,94,False
2013-10-18,90,False
2013-10-19,79,False
2013-10-20,83,False
2013-10-21,95,False
2013-10-22,96,False
2013-10-23,97,False
2013-10-24,91,False
2013-10-25,85,False
2013-10-26,78,False
2013-10-27,85,False
2013-10-28,93,False
2013-10-29,95,False
2013-10-30,93,False
2013-10-31,86,False
2013-11-01,86,False
2013-11-02,78,False
2013-11-03,84,False
2013-11-04,96,False
2013-11-05,92,False
2013-11-06,92,False
