date,COST,isPartial
2015-04-18,83,False
2015-04-19,90,False
2015-04-20,96,False
2015-04-21,97,False
2015-04-22,94,False
2015-04-23,94,False
2015-04-24,87,False
2015-04-25,80,False
2015-04-26,87,False
2015-04-27,99,False
2015-04-28,93,False
2015-04-29,91,False
2015-04-30,95,False
2015-05-01,95,False
2015-05-02,86,False
2015-05-03,86,False
2015-05-04,93,False
2015-05-05,96,False
2015-05-06,93,False
2015-05-07,91,False
2015-05-08,89,False
2015-05-09,84,False
2015-05-10,83,False
2015-05-11,93,False
2015-05-12,98,False
2015-05-13,95,False
2015-05-14,94,False
2015-05-15,90,False
2015-05-16,81,False
2015-05-17,85,False
2015-05-18,92,False
2015-05-19,93,False
2015-05-20,94,False
2015-05-21,91,False
2015-05-22,87,False
2015-05-23,79,False
2015-05-24,83,False
2015-05-25,84,False
2015-05-26,94,False
2015-05-27,92,False
2015-05-28,94,False
2015-05-29,88,False
2015-05-30,83,False
2015-05-31,89,False
2015-06-01,93,False
2015-06-02,91,False
2015-06-03,90,False
2015-06-04,91,False
2015-06-05,86,False
2015-06-06,84,False
2015-06-07,89,False
2015-06-08,94,False
2015-06-09,92,False
2015-06-10,92,False
2015-06-11,93,False
2015-06-12,90,False
2015-06-13,85,False
2015-06-14,90,False
2015-06-15,92,False
2015-06-16,92,False
2015-06-17,94,False
2015-06-18,91,False
2015-06-19,84,False
2015-06-20,82,False
2015-06-21,84,False
2015-06-22,94,False
2015-06-23,94,False
2015-06-24,94,False
2015-06-25,93,False
2015-06-26,88,False
2015-06-27,88,False
2015-06-28,93,False
2015-06-29,94,False
2015-06-30,92,False
2015-07-01,91,False
2015-07-02,89,False
2015-07-03,80,False
2015-07-04,81,False
2015-07-05,90,False
2015-07-06,91,False
2015-07-07,95,False
2015-07-08,94,False
2015-07-09,95,False
2015-07-10,88,False
2015-07-11,85,False
2015-07-12,94,False
2015-07-13,98,False
2015-07-14,97,False
2015-07-15,93,False
2015-07-16,97,False
2015-07-17,93,False
2015-07-18,88,False
2015-07-19,94,False
2015-07-20,100,False
2015-07-21,98,False
2015-07-22,95,False
2015-07-23,92,False
2015-07-24,90,False
2015-07-25,86,False
2015-07-26,92,False
2015-07-27,98,False
2015-07-28,98,False
2015-07-29,96,False
2015-07-30,94,False
2015-07-31,90,False
2015-08-01,89,False
2015-08-02,92,False
2015-08-03,97,False
2015-08-04,98,False
2015-08-05,97,False
2015-08-06,96,False
2015-08-07,89,False
2015-08-08,87,False
2015-08-09,89,False
2015-08-10,97,False
2015-08-11,95,False
2015-08-12,94,False
2015-08-13,92,False
2015-08-14,89,False
2015-08-15,87,False
2015-08-16,91,False
2015-08-17,95,False
2015-08-18,93,False
