date,COST,isPartial
2012-05-26,78,False
2012-05-27,83,False
2012-05-28,85,False
2012-05-29,92,False
2012-05-30,88,False
2012-05-31,87,False
2012-06-01,83,False
2012-06-02,76,False
2012-06-03,82,False
2012-06-04,88,False
2012-06-05,87,False
2012-06-06,85,False
2012-06-07,89,False
2012-06-08,85,False
2012-06-09,79,False
2012-06-10,84,False
2012-06-11,88,False
2012-06-12,90,False
2012-06-13,90,False
2012-06-14,86,False
2012-06-15,84,False
2012-06-16,82,False
2012-06-17,85,False
2012-06-18,92,False
2012-06-19,93,False
2012-06-20,88,False
2012-06-21,89,False
2012-06-22,86,False
2012-06-23,82,False
2012-06-24,87,False
2012-06-25,96,False
2012-06-26,93,False
2012-06-27,91,False
2012-06-28,93,False
2012-06-29,87,False
2012-06-30,82,False
2012-07-01,83,False
2012-07-02,93,False
2012-07-03,89,False
2012-07-04,78,False
2012-07-05,93,False
2012-07-06,88,False
2012-07-07,86,False
2012-07-08,92,False
2012-07-09,100,False
2012-07-10,95,False
2012-07-11,92,False
2012-07-12,92,False
2012-07-13,85,False
2012-07-14,86,False
2012-07-15,94,False
2012-07-16,100,False
2012-07-17,97,False
2012-07-18,99,False
2012-07-19,92,False
2012-07-20,88,False
2012-07-21,88,False
2012-07-22,92,False
2012-07-23,94,False
2012-07-24,95,False
2012-07-25,95,False
2012-07-26,95,False
2012-07-27,91,False
2012-07-28,89,False
2012-07-29,94,False
2012-07-30,98,False
2012-07-31,95,False
2012-08-01,96,False
2012-08-02,91,False
2012-08-03,90,False
2012-08-04,84,False
2012-08-05,86,False
2012-08-06,96,False
2012-08-07,95,False
2012-08-08,94,False
2012-08-09,89,False
2012-08-10,89,False
2012-08-11,84,False
2012-08-12,90,False
2012-08-13,99,False
2012-08-14,92,False
2012-08-15,92,False
2012-08-16,91,False
2012-08-17,89,False
2012-08-18,86,False
2012-08-19,92,False
2012-08-20,93,False
2012-08-21,95,False
2012-08-22,91,False
2012-08-23,91,False
2012-08-24,85,False
2012-08-25,85,False
2012-08-26,86,False
2012-08-27,91,False
2012-08-28,91,False
2012-08-29,90,False
2012-08-30,89,False
2012-08-31,84,False
2012-09-01,83,False
2012-09-02,84,False
2012-09-03,86,False
2012-09-04,94,False
2012-09-05,94,False
2012-09-06,92,False
2012-09-07,89,False
2012-09-08,85,False
2012-09-09,87,False
2012-09-10,93,False
2012-09-11,94,False
2012-09-12,94,False
2012-09-13,95,False
2012-09-14,90,False
2012-09-15,83,False
2012-09-16,87,False
2012-09-17,95,False
2012-09-18,95,False
2012-09-19,90,False
2012-09-20,90,False
2012-09-21,88,False
2012-09-22,83,False
2012-09-23,87,False
2012-09-24,94,False
2012-09-25,89,False
2012-09-26,93,False
2012-09-27,92,False
2012-09-28,87,False
2012-09-29,79,False
2012-09-30,87,False
2012-10-01,90,False
2012-10-02,87,False
2012-10-03,95,False
2012-10-04,88,False
2012-10-05,81,False
2012-10-06,77,False
2012-10-07,81,False
2012-10-08,85,False
2012-10-09,90,False
2012-10-10,88,False
2012-10-11,90,False
2012-10-12,82,False
