date,COST,isPartial
2014-05-07,95,False
2014-05-08,94,False
2014-05-09,88,False
2014-05-10,81,False
2014-05-11,83,False
2014-05-12,94,False
2014-05-13,97,False
2014-05-14,94,False
2014-05-15,92,False
2014-05-16,86,False
2014-05-17,83,False
2014-05-18,86,False
2014-05-19,93,False
2014-05-20,94,False
2014-05-21,95,False
2014-05-22,92,False
2014-05-23,85,False
2014-05-24,82,False
2014-05-25,82,False
2014-05-26,82,False
2014-05-27,92,False
2014-05-28,94,False
2014-05-29,92,False
2014-05-30,87,False
2014-05-31,83,False
2014-06-01,85,False
2014-06-02,95,False
2014-06-03,95,False
2014-06-04,91,False
2014-06-05,92,False
2014-06-06,85,False
2014-06-07,83,False
2014-06-08,91,False
2014-06-09,94,False
2014-06-10,94,False
2014-06-11,91,False
2014-06-12,88,False
2014-06-13,84,False
2014-06-14,82,False
2014-06-15,85,False
2014-06-16,87,False
2014-06-17,92,False
2014-06-18,90,False
2014-06-19,90,False
2014-06-20,88,False
2014-06-21,82,False
2014-06-22,87,False
2014-06-23,93,False
2014-06-24,94,False
2014-06-25,91,False
2014-06-26,88,False
2014-06-27,88,False
2014-06-28,84,False
2014-06-29,89,False
2014-06-30,94,False
2014-07-01,91,False
2014-07-02,91,False
2014-07-03,88,False
2014-07-04,78,False
2014-07-05,83,False
2014-07-06,92,False
2014-07-07,98,False
2014-07-08,97,False
2014-07-09,92,False
2014-07-10,93,False
2014-07-11,90,False
2014-07-12,88,False
2014-07-13,92,False
2014-07-14,100,False
2014-07-15,93,False
2014-07-16,100,False
2014-07-17,95,False
2014-07-18,89,False
2014-07-19,89,False
2014-07-20,92,False
2014-07-21,97,False
2014-07-22,97,False
2014-07-23,95,False
2014-07-24,94,False
