date,COST,isPartial
2017-01-09,89,False
2017-01-10,89,False
2017-01-11,87,False
2017-01-12,93,False
2017-01-13,88,False
2017-01-14,84,False
2017-01-15,86,False
2017-01-16,92,False
2017-01-17,91,False
2017-01-18,91,False
2017-01-19,92,False
2017-01-20,90,False
2017-01-21,82,False
2017-01-22,87,False
2017-01-23,94,False
2017-01-24,93,False
2017-01-25,91,False
2017-01-26,89,False
2017-01-27,89,False
2017-01-28,86,False
2017-01-29,90,False
2017-01-30,92,False
2017-01-31,95,False
2017-02-01,90,False
2017-02-02,92,False
2017-02-03,87,False
2017-02-04,84,False
2017-02-05,91,False
2017-02-06,97,False
2017-02-07,92,False
2017-02-08,90,False
2017-02-09,89,False
2017-02-10,87,False
2017-02-11,82,False
2017-02-12,85,False
2017-02-13,89,False
2017-02-14,85,False
2017-02-15,92,False
2017-02-16,90,False
2017-02-17,85,False
2017-02-18,86,False
2017-02-19,88,False
2017-02-20,94,False
2017-02-21,96,False
2017-02-22,94,False
2017-02-23,92,False
2017-02-24,86,False
2017-02-25,85,False
2017-02-26,94,False
2017-02-27,98,False
2017-02-28,97,False
2017-03-01,91,False
2017-03-02,94,False
2017-03-03,92,False
2017-03-04,86,False
2017-03-05,90,False
2017-03-06,95,False
2017-03-07,97,False
2017-03-08,96,False
2017-03-09,91,False
2017-03-10,89,False
2017-03-11,84,False
2017-03-12,88,False
2017-03-13,95,False
2017-03-14,91,False
2017-03-15,93,False
2017-03-16,92,False
2017-03-17,88,False
2017-03-18,86,False
2017-03-19,90,False
2017-03-20,98,False
2017-03-21,96,False
2017-03-22,96,False
2017-03-23,98,False
2017-03-24,90,False
2017-03-25,87,False
2017-03-26,90,False
2017-03-27,96,False
2017-03-28,96,False
2017-03-29,93,False
2017-03-30,95,False
2017-03-31,91,False
2017-04-01,84,False
2017-04-02,89,False
2017-04-03,94,False
2017-04-04,94,False
2017-04-05,93,False
2017-04-06,97,False
2017-04-07,96,False
2017-04-08,88,False
2017-04-09,91,False
2017-04-10,100,False
2017-04-11,97,False
2017-04-12,92,False
2017-04-13,96,False
2017-04-14,94,False
2017-04-15,84,False
2017-04-16,84,False
2017-04-17,96,False
2017-04-18,96,False
2017-04-19,92,False
2017-04-20,91,False
2017-04-21,89,False
2017-04-22,81,False
2017-04-23,85,False
2017-04-24,96,False
2017-04-25,95,False
2017-04-26,94,False
2017-04-27,93,False
2017-04-28,87,False
2017-04-29,83,False
2017-04-30,89,False
2017-05-01,100,False
2017-05-02,95,False
2017-05-03,95,False
2017-05-04,94,False
2017-05-05,89,False
2017-05-06,83,False
2017-05-07,85,False
2017-05-08,97,False
2017-05-09,92,False
2017-05-10,89,False
2017-05-11,93,False
2017-05-12,87,False
2017-05-13,81,False
2017-05-14,82,False
2017-05-15,93,False
2017-05-16,96,False
2017-05-17,92,False
2017-05-18,88,False
2017-05-19,84,False
2017-05-20,84,False
2017-05-21,85,False
2017-05-22,90,False
2017-05-23,88,False
2017-05-24,90,False
2017-05-25,89,False
2017-05-26,85,False
2017-05-27,80,False
2017-05-28,84,False
2017-05-29,84,False
