date,COST,isPartial
2016-01-05,87,False
2016-01-06,92,False
2016-01-07,90,False
2016-01-08,87,False
2016-01-09,84,False
2016-01-10,88,False
2016-01-11,89,False
2016-01-12,87,False
2016-01-13,90,False
2016-01-14,88,False
2016-01-15,83,False
2016-01-16,83,False
2016-01-17,81,False
2016-01-18,89,False
2016-01-19,91,False
2016-01-20,90,False
2016-01-21,90,False
2016-01-22,83,False
2016-01-23,78,False
2016-01-24,84,False
2016-01-25,91,False
2016-01-26,88,False
2016-01-27,90,False
2016-01-28,89,False
2016-01-29,88,False
2016-01-30,80,False
2016-01-31,87,False
2016-02-01,93,False
2016-02-02,88,False
2016-02-03,89,False
2016-02-04,92,False
2016-02-05,87,False
2016-02-06,86,False
2016-02-07,91,False
2016-02-08,100,False
2016-02-09,94,False
2016-02-10,89,False
2016-02-11,91,False
2016-02-12,82,False
2016-02-13,79,False
2016-02-14,79,False
2016-02-15,92,False
2016-02-16,92,False
2016-02-17,91,False
2016-02-18,91,False
2016-02-19,86,False
2016-02-20,83,False
2016-02-21,88,False
2016-02-22,95,False
2016-02-23,96,False
2016-02-24,92,False
2016-02-25,93,False
2016-02-26,88,False
2016-02-27,82,False
2016-02-28,86,False
2016-02-29,92,False
2016-03-01,89,False
2016-03-02,91,False
2016-03-03,91,False
2016-03-04,86,False
2016-03-05,84,False
2016-03-06,86,False
2016-03-07,94,False
2016-03-08,89,False
2016-03-09,94,False
2016-03-10,91,False
2016-03-11,85,False
2016-03-12,81,False
2016-03-13,84,False
2016-03-14,90,False
2016-03-15,94,False
2016-03-16,90,False
2016-03-17,89,False
2016-03-18,82,False
2016-03-19,81,False
2016-03-20,87,False
2016-03-21,94,False
2016-03-22,89,False
2016-03-23,88,False
2016-03-24,87,False
2016-03-25,83,False
2016-03-26,82,False
2016-03-27,82,False
2016-03-28,92,False
2016-03-29,94,False
2016-03-30,93,False
2016-03-31,89,False
2016-04-01,90,False
2016-04-02,86,False
2016-04-03,91,False
2016-04-04,96,False
2016-04-05,96,False
2016-04-06,96,False
2016-04-07,93,False
2016-04-08,88,False
2016-04-09,85,False
2016-04-10,90,False
2016-04-11,100,False
2016-04-12,96,False
2016-04-13,97,False
2016-04-14,91,False
2016-04-15,91,False
2016-04-16,85,False
2016-04-17,87,False
2016-04-18,98,False
2016-04-19,95,False
2016-04-20,93,False
2016-04-21,92,False
2016-04-22,87,False
2016-04-23,80,False
2016-04-24,86,False
2016-04-25,98,False
2016-04-26,95,False
2016-04-27,94,False
2016-04-28,91,False
2016-04-29,87,False
2016-04-30,81,False
2016-05-01,90,False
2016-05-02,93,False
2016-05-03,94,False
2016-05-04,95,False
