date,FOX,isPartial
2014-08-19,71,False
2014-08-20,69,False
2014-08-21,68,False
2014-08-22,74,False
2014-08-23,67,False
2014-08-24,69,False
2014-08-25,65,False
2014-08-26,61,False
2014-08-27,62,False
2014-08-28,67,False
2014-08-29,72,False
2014-08-30,69,False
2014-08-31,66,False
2014-09-01,59,False
2014-09-02,62,False
2014-09-03,63,False
2014-09-04,67,False
2014-09-05,76,False
2014-09-06,73,False
2014-09-07,78,False
2014-09-08,65,False
2014-09-09,62,False
2014-09-10,64,False
2014-09-11,70,False
2014-09-12,65,False
2014-09-13,77,False
2014-09-14,76,False
2014-09-15,60,False
2014-09-16,63,False
2014-09-17,64,False
2014-09-18,77,False
2014-09-19,76,False
2014-09-20,83,False
2014-09-21,78,False
2014-09-22,63,False
2014-09-23,71,False
2014-09-24,66,False
2014-09-25,66,False
2014-09-26,69,False
2014-09-27,79,False
2014-09-28,75,False
2014-09-29,65,False
2014-09-30,69,False
2014-10-01,67,False
2014-10-02,67,False
2014-10-03,74,False
2014-10-04,77,False
2014-10-05,77,False
2014-10-06,65,False
2014-10-07,66,False
2014-10-08,64,False
2014-10-09,65,False
2014-10-10,67,False
2014-10-11,73,False
2014-10-12,81,False
2014-10-13,76,False
2014-10-14,71,False
2014-10-15,71,False
2014-10-16,76,False
2014-10-17,72,False
2014-10-18,77,False
2014-10-19,75,False
2014-10-20,67,False
2014-10-21,67,False
2014-10-22,73,False
2014-10-23,69,False
2014-10-24,72,False
2014-10-25,81,False
2014-10-26,74,False
2014-10-27,65,False
2014-10-28,64,False
2014-10-29,67,False
2014-10-30,72,False
2014-10-31,67,False
2014-11-01,71,False
2014-11-02,72,False
2014-11-03,64,False
2014-11-04,73,False
2014-11-05,100,False
2014-11-06,71,False
2014-11-07,66,False
2014-11-08,68,False
2014-11-09,69,False
2014-11-10,64,False
2014-11-11,61,False
2014-11-12,61,False
2014-11-13,64,False
2014-11-14,63,False
2014-11-15,65,False
2014-11-16,69,False
2014-11-17,65,False
2014-11-18,64,False
2014-11-19,61,False
2014-11-20,66,False
2014-11-21,69,False
2014-11-22,70,False
2014-11-23,70,False
2014-11-24,68,False
2014-11-25,93,False
2014-11-26,69,False
2014-11-27,65,False
2014-11-28,63,False
2014-11-29,68,False
2014-11-30,66,False
2014-12-01,59,False
