date,FOX,isPartial
2017-03-12,21,False
2017-03-13,23,False
2017-03-14,24,False
2017-03-15,23,False
2017-03-16,22,False
2017-03-17,22,False
2017-03-18,21,False
2017-03-19,20,False
2017-03-20,22,False
2017-03-21,21,False
2017-03-22,23,False
2017-03-23,24,False
2017-03-24,24,False
2017-03-25,24,False
2017-03-26,23,False
2017-03-27,22,False
2017-03-28,21,False
2017-03-29,21,False
2017-03-30,20,False
2017-03-31,22,False
2017-04-01,20,False
2017-04-02,21,False
2017-04-03,23,False
2017-04-04,24,False
2017-04-05,27,False
2017-04-06,23,False
2017-04-07,28,False
2017-04-08,24,False
2017-04-09,23,False
2017-04-10,23,False
2017-04-11,24,False
2017-04-12,27,False
2017-04-13,27,False
2017-04-14,24,False
2017-04-15,23,False
2017-04-16,38,False
2017-04-17,24,False
2017-04-18,24,False
2017-04-19,31,False
2017-04-20,26,False
2017-04-21,24,False
2017-04-22,22,False
2017-04-23,24,False
2017-04-24,22,False
2017-04-25,23,False
2017-04-26,24,False
2017-04-27,24,False
2017-04-28,22,False
2017-04-29,22,False
2017-04-30,22,False
2017-05-01,24,False
2017-05-02,24,False
2017-05-03,23,False
2017-05-04,22,False
2017-05-05,21,False
2017-05-06,20,False
2017-05-07,21,False
2017-05-08,20,False
2017-05-09,22,False
2017-05-10,24,False
2017-05-11,22,False
2017-05-12,21,False
2017-05-13,20,False
2017-05-14,22,False
2017-05-15,21,False
2017-05-16,24,False
2017-05-17,26,False
2017-05-18,25,False
2017-05-19,23,False
2017-05-20,21,False
2017-05-21,22,False
2017-05-22,20,False
2017-05-23,23,False
2017-05-24,22,False
2017-05-25,23,False
2017-05-26,22,False
2017-05-27,22,False
2017-05-28,21,False
2017-05-29,19,False
