date,FOX,isPartial
2015-04-18,51,False
2015-04-19,55,False
2015-04-20,46,False
2015-04-21,53,False
2015-04-22,57,False
2015-04-23,50,False
2015-04-24,47,False
2015-04-25,50,False
2015-04-26,49,False
2015-04-27,48,False
2015-04-28,57,False
2015-04-29,51,False
2015-04-30,52,False
2015-05-01,54,False
2015-05-02,51,False
2015-05-03,56,False
2015-05-04,49,False
2015-05-05,55,False
2015-05-06,55,False
2015-05-07,51,False
2015-05-08,53,False
2015-05-09,52,False
2015-05-10,52,False
2015-05-11,47,False
2015-05-12,59,False
2015-05-13,58,False
2015-05-14,53,False
2015-05-15,56,False
2015-05-16,52,False
2015-05-17,54,False
2015-05-18,48,False
2015-05-19,48,False
2015-05-20,47,False
2015-05-21,48,False
2015-05-22,51,False
2015-05-23,49,False
2015-05-24,53,False
2015-05-25,45,False
2015-05-26,52,False
2015-05-27,50,False
2015-05-28,51,False
2015-05-29,49,False
2015-05-30,50,False
2015-05-31,49,False
2015-06-01,45,False
2015-06-02,47,False
2015-06-03,49,False
2015-06-04,51,False
2015-06-05,51,False
2015-06-06,62,False
2015-06-07,59,False
2015-06-08,49,False
2015-06-09,50,False
2015-06-10,47,False
2015-06-11,49,False
2015-06-12,50,False
2015-06-13,52,False
2015-06-14,51,False
2015-06-15,49,False
2015-06-16,51,False
2015-06-17,48,False
2015-06-18,54,False
2015-06-19,52,False
2015-06-20,52,False
2015-06-21,53,False
2015-06-22,53,False
2015-06-23,49,False
2015-06-24,46,False
2015-06-25,47,False
2015-06-26,58,False
2015-06-27,55,False
2015-06-28,51,False
2015-06-29,46,False
2015-06-30,51,False
2015-07-01,48,False
2015-07-02,50,False
2015-07-03,46,False
2015-07-04,50,False
2015-07-05,57,False
2015-07-06,51,False
2015-07-07,49,False
2015-07-08,49,False
2015-07-09,49,False
2015-07-10,49,False
2015-07-11,49,False
2015-07-12,52,False
2015-07-13,47,False
2015-07-14,53,False
2015-07-15,48,False
2015-07-16,51,False
2015-07-17,51,False
2015-07-18,50,False
2015-07-19,49,False
2015-07-20,49,False
2015-07-21,49,False
2015-07-22,51,False
2015-07-23,52,False
2015-07-24,51,False
2015-07-25,51,False
2015-07-26,54,False
2015-07-27,48,False
2015-07-28,51,False
2015-07-29,51,False
2015-07-30,54,False
2015-07-31,48,False
2015-08-01,49,False
2015-08-02,52,False
2015-08-03,48,False
2015-08-04,52,False
2015-08-05,56,False
2015-08-06,84,False
2015-08-07,100,False
2015-08-08,55,False
2015-08-09,55,False
2015-08-10,51,False
2015-08-11,56,False
2015-08-12,53,False
2015-08-13,54,False
2015-08-14,52,False
2015-08-15,52,False
2015-08-16,54,False
2015-08-17,51,False
2015-08-18,49,False
