date,FOX,isPartial
2013-10-07,74,False
2013-10-08,76,False
2013-10-09,75,False
2013-10-10,77,False
2013-10-11,94,False
2013-10-12,93,False
2013-10-13,96,False
2013-10-14,84,False
2013-10-15,85,False
2013-10-16,88,False
2013-10-17,83,False
2013-10-18,81,False
2013-10-19,92,False
2013-10-20,91,False
2013-10-21,78,False
2013-10-22,78,False
2013-10-23,83,False
2013-10-24,82,False
2013-10-25,85,False
2013-10-26,95,False
2013-10-27,95,False
2013-10-28,79,False
2013-10-29,79,False
2013-10-30,82,False
2013-10-31,84,False
2013-11-01,85,False
2013-11-02,86,False
2013-11-03,91,False
2013-11-04,77,False
2013-11-05,84,False
2013-11-06,82,False
2013-11-07,77,False
2013-11-08,79,False
2013-11-09,83,False
2013-11-10,85,False
2013-11-11,70,False
2013-11-12,70,False
2013-11-13,73,False
2013-11-14,68,False
2013-11-15,77,False
2013-11-16,78,False
2013-11-17,84,False
2013-11-18,72,False
2013-11-19,70,False
2013-11-20,66,False
2013-11-21,68,False
2013-11-22,69,False
2013-11-23,73,False
2013-11-24,77,False
2013-11-25,68,False
2013-11-26,68,False
2013-11-27,69,False
2013-11-28,67,False
2013-11-29,67,False
2013-11-30,73,False
2013-12-01,80,False
2013-12-02,62,False
2013-12-03,63,False
2013-12-04,67,False
2013-12-05,68,False
2013-12-06,77,False
2013-12-07,72,False
2013-12-08,76,False
2013-12-09,70,False
2013-12-10,67,False
2013-12-11,66,False
2013-12-12,67,False
2013-12-13,82,False
2013-12-14,73,False
2013-12-15,75,False
2013-12-16,63,False
2013-12-17,66,False
2013-12-18,65,False
2013-12-19,65,False
2013-12-20,67,False
2013-12-21,71,False
2013-12-22,75,False
2013-12-23,64,False
2013-12-24,63,False
2013-12-25,63,False
2013-12-26,67,False
2013-12-27,64,False
2013-12-28,66,False
2013-12-29,76,False
2013-12-30,69,False
2013-12-31,71,False
2014-01-01,77,False
2014-01-02,71,False
2014-01-03,71,False
2014-01-04,74,False
2014-01-05,84,False
2014-01-06,78,False
2014-01-07,71,False
2014-01-08,67,False
2014-01-09,65,False
2014-01-10,65,False
2014-01-11,69,False
2014-01-12,72,False
2014-01-13,68,False
2014-01-14,65,False
2014-01-15,62,False
2014-01-16,64,False
2014-01-17,62,False
2014-01-18,65,False
2014-01-19,74,False
2014-01-20,67,False
2014-01-21,64,False
2014-01-22,65,False
2014-01-23,62,False
2014-01-24,66,False
2014-01-25,67,False
2014-01-26,72,False
2014-01-27,68,False
2014-01-28,70,False
2014-01-29,72,False
2014-01-30,69,False
2014-01-31,63,False
2014-02-01,66,False
2014-02-02,100,False
2014-02-03,83,False
2014-02-04,65,False
2014-02-05,72,False
2014-02-06,68,False
2014-02-07,64,False
2014-02-08,60,False
2014-02-09,63,False
2014-02-10,64,False
2014-02-11,71,False
2014-02-12,72,False
2014-02-13,68,False
2014-02-14,63,False
2014-02-15,62,False
2014-02-16,63,False
2014-02-17,58,False
2014-02-18,63,False
2014-02-19,60,False
2014-02-20,60,False
2014-02-21,63,False
2014-02-22,56,False
2014-02-23,61,False
2014-02-24,57,False
2014-02-25,61,False
2014-02-26,62,False
2014-02-27,61,False
2014-02-28,60,False
2014-03-01,62,False
2014-03-02,67,False
2014-03-03,66,False
2014-03-04,60,False
2014-03-05,61,False
2014-03-06,57,False
2014-03-07,59,False
2014-03-08,61,False
2014-03-09,65,False
2014-03-10,63,False
2014-03-11,58,False
2014-03-12,71,False
2014-03-13,64,False
2014-03-14,66,False
2014-03-15,65,False
2014-03-16,68,False
