date,FOX,isPartial
2011-11-24,63,False
2011-11-25,63,False
2011-11-26,68,False
2011-11-27,71,False
2011-11-28,68,False
2011-11-29,67,False
2011-11-30,78,False
2011-12-01,70,False
2011-12-02,67,False
2011-12-03,72,False
2011-12-04,73,False
2011-12-05,69,False
2011-12-06,71,False
2011-12-07,69,False
2011-12-08,72,False
2011-12-09,68,False
2011-12-10,72,False
2011-12-11,70,False
2011-12-12,66,False
2011-12-13,67,False
2011-12-14,69,False
2011-12-15,73,False
2011-12-16,78,False
2011-12-17,68,False
2011-12-18,75,False
2011-12-19,67,False
2011-12-20,67,False
2011-12-21,67,False
2011-12-22,67,False
2011-12-23,67,False
2011-12-24,68,False
2011-12-25,64,False
2011-12-26,67,False
2011-12-27,69,False
2011-12-28,70,False
2011-12-29,70,False
2011-12-30,72,False
2011-12-31,75,False
2012-01-01,92,False
2012-01-02,76,False
2012-01-03,72,False
2012-01-04,79,False
2012-01-05,70,False
2012-01-06,72,False
2012-01-07,71,False
2012-01-08,75,False
2012-01-09,71,False
2012-01-10,69,False
2012-01-11,70,False
2012-01-12,71,False
2012-01-13,71,False
2012-01-14,75,False
2012-01-15,79,False
2012-01-16,70,False
2012-01-17,78,False
2012-01-18,77,False
2012-01-19,74,False
2012-01-20,91,False
2012-01-21,89,False
2012-01-22,92,False
2012-01-23,86,False
2012-01-24,76,False
2012-01-25,82,False
2012-01-26,79,False
