date,MDLZ,isPartial
2015-03-30,19,False
2015-03-31,19,False
2015-04-01,19,False
2015-04-02,33,False
2015-04-03,21,False
2015-04-04,0,False
2015-04-05,8,False
2015-04-06,40,False
2015-04-07,0,False
2015-04-08,0,False
2015-04-09,6,False
2015-04-10,20,False
