date,MDLZ,isPartial
2015-03-18,18,False
2015-03-19,12,False
2015-03-20,19,False
2015-03-21,7,False
2015-03-22,21,False
2015-03-23,12,False
2015-03-24,18,False
2015-03-25,72,False
2015-03-26,36,False
2015-03-27,0,False
2015-03-28,8,False
2015-03-29,7,False
2015-03-30,12,False
2015-03-31,12,False
2015-04-01,25,False
2015-04-02,20,False
2015-04-03,35,False
2015-04-04,0,False
2015-04-05,0,False
2015-04-06,26,False
2015-04-07,0,False
2015-04-08,12,False
2015-04-09,0,False
2015-04-10,13,False
2015-04-11,15,False
2015-04-12,7,False
2015-04-13,18,False
2015-04-14,6,False
2015-04-15,25,False
2015-04-16,12,False
2015-04-17,19,False
2015-04-18,0,False
2015-04-19,0,False
2015-04-20,12,False
2015-04-21,12,False
2015-04-22,18,False
2015-04-23,6,False
2015-04-24,7,False
2015-04-25,0,False
2015-04-26,0,False
2015-04-27,24,False
2015-04-28,12,False
2015-04-29,31,False
2015-04-30,0,False
2015-05-01,28,False
2015-05-02,7,False
2015-05-03,7,False
2015-05-04,6,False
2015-05-05,24,False
2015-05-06,31,False
2015-05-07,0,False
2015-05-08,20,False
2015-05-09,0,False
2015-05-10,7,False
2015-05-11,25,False
2015-05-12,25,False
2015-05-13,31,False
2015-05-14,6,False
2015-05-15,13,False
2015-05-16,15,False
2015-05-17,0,False
2015-05-18,24,False
2015-05-19,24,False
2015-05-20,18,False
2015-05-21,12,False
2015-05-22,13,False
2015-05-23,7,False
2015-05-24,0,False
2015-05-25,13,False
2015-05-26,24,False
2015-05-27,12,False
2015-05-28,12,False
2015-05-29,32,False
2015-05-30,15,False
2015-05-31,7,False
2015-06-01,18,False
2015-06-02,18,False
2015-06-03,6,False
2015-06-04,13,False
2015-06-05,32,False
2015-06-06,0,False
2015-06-07,22,False
2015-06-08,12,False
2015-06-09,24,False
2015-06-10,12,False
2015-06-11,31,False
2015-06-12,13,False
2015-06-13,7,False
2015-06-14,22,False
2015-06-15,12,False
2015-06-16,18,False
2015-06-17,18,False
2015-06-18,6,False
2015-06-19,19,False
2015-06-20,7,False
2015-06-21,0,False
2015-06-22,37,False
2015-06-23,31,False
2015-06-24,31,False
2015-06-25,25,False
2015-06-26,6,False
2015-06-27,7,False
2015-06-28,30,False
2015-06-29,19,False
2015-06-30,6,False
2015-07-01,13,False
2015-07-02,6,False
2015-07-03,13,False
2015-07-04,0,False
2015-07-05,0,False
2015-07-06,19,False
2015-07-07,12,False
2015-07-08,18,False
2015-07-09,6,False
2015-07-10,6,False
2015-07-11,7,False
2015-07-12,7,False
2015-07-13,12,False
2015-07-14,18,False
2015-07-15,0,False
2015-07-16,13,False
2015-07-17,13,False
2015-07-18,8,False
2015-07-19,16,False
2015-07-20,32,False
2015-07-21,12,False
2015-07-22,25,False
2015-07-23,31,False
2015-07-24,6,False
2015-07-25,7,False
2015-07-26,15,False
2015-07-27,18,False
2015-07-28,12,False
2015-07-29,6,False
2015-07-30,37,False
2015-07-31,39,False
2015-08-01,15,False
2015-08-02,22,False
2015-08-03,37,False
2015-08-04,6,False
2015-08-05,6,False
2015-08-06,100,False
2015-08-07,26,False
2015-08-08,15,False
2015-08-09,0,False
2015-08-10,25,False
2015-08-11,37,False
2015-08-12,19,False
2015-08-13,19,False
2015-08-14,6,False
2015-08-15,7,False
2015-08-16,7,False
2015-08-17,31,False
2015-08-18,24,False
