date,ESRX,isPartial
2015-12-03,26,False
2015-12-04,14,False
2015-12-05,16,False
2015-12-06,30,False
2015-12-07,13,False
2015-12-08,39,False
2015-12-09,52,False
2015-12-10,13,False
2015-12-11,27,False
2015-12-12,0,False
2015-12-13,0,False
2015-12-14,0,False
2015-12-15,27,False
2015-12-16,40,False
2015-12-17,41,False
2015-12-18,43,False
2015-12-19,0,False
2015-12-20,0,False
2015-12-21,55,False
2015-12-22,70,False
2015-12-23,44,False
2015-12-24,17,False
2015-12-25,0,False
2015-12-26,0,False
