date,ESRX,isPartial
2017-05-13,3,False
2017-05-14,3,False
2017-05-15,6,False
2017-05-16,6,False
2017-05-17,10,False
2017-05-18,10,False
2017-05-19,13,False
2017-05-20,6,False
2017-05-21,0,False
2017-05-22,11,False
2017-05-23,6,False
2017-05-24,10,False
2017-05-25,8,False
2017-05-26,5,False
2017-05-27,3,False
2017-05-28,3,False
2017-05-29,3,False
2017-05-30,12,False
2017-05-31,13,False
2017-06-01,11,False
2017-06-02,13,False
2017-06-03,6,False
2017-06-04,4,False
2017-06-05,15,False
2017-06-06,5,False
2017-06-07,8,False
2017-06-08,5,False
2017-06-09,8,False
2017-06-10,6,False
2017-06-11,4,False
2017-06-12,7,False
2017-06-13,5,False
2017-06-14,14,False
2017-06-15,3,False
2017-06-16,6,False
2017-06-17,3,False
2017-06-18,0,False
2017-06-19,7,False
2017-06-20,8,False
2017-06-21,5,False
2017-06-22,8,False
2017-06-23,7,False
2017-06-24,6,False
2017-06-25,9,False
2017-06-26,6,False
2017-06-27,10,False
2017-06-28,11,False
2017-06-29,4,False
2017-06-30,11,False
2017-07-01,6,False
2017-07-02,3,False
2017-07-03,6,False
2017-07-04,0,False
2017-07-05,13,False
2017-07-06,5,False
2017-07-07,7,False
2017-07-08,4,False
2017-07-09,6,False
2017-07-10,6,False
2017-07-11,7,False
2017-07-12,4,False
2017-07-13,3,False
2017-07-14,8,False
2017-07-15,0,False
2017-07-16,0,False
2017-07-17,10,False
2017-07-18,13,False
2017-07-19,5,False
2017-07-20,8,False
2017-07-21,8,False
2017-07-22,6,False
2017-07-23,3,False
2017-07-24,5,False
2017-07-25,14,False
2017-07-26,20,False
2017-07-27,10,False
2017-07-28,16,False
2017-07-29,4,False
2017-07-30,6,False
2017-07-31,5,False
2017-08-01,12,False
2017-08-02,8,False
2017-08-03,8,False
2017-08-04,6,False
2017-08-05,9,False
2017-08-06,3,False
2017-08-07,14,False
2017-08-08,8,False
2017-08-09,5,False
2017-08-10,7,False
2017-08-11,3,False
2017-08-12,0,False
2017-08-13,0,False
2017-08-14,7,False
2017-08-15,6,False
2017-08-16,11,False
2017-08-17,6,False
2017-08-18,9,False
2017-08-19,0,False
2017-08-20,0,False
2017-08-21,7,False
2017-08-22,6,False
2017-08-23,6,False
2017-08-24,14,False
2017-08-25,9,False
2017-08-26,0,False
2017-08-27,0,False
2017-08-28,8,False
2017-08-29,7,False
2017-08-30,10,False
2017-08-31,4,False
2017-09-01,3,False
2017-09-02,0,False
2017-09-03,6,False
2017-09-04,0,False
2017-09-05,5,False
2017-09-06,4,False
2017-09-07,5,False
2017-09-08,2,False
2017-09-09,0,False
2017-09-10,3,False
2017-09-11,9,False
2017-09-12,6,False
2017-09-13,6,False
2017-09-14,5,False
2017-09-15,9,False
2017-09-16,3,False
2017-09-17,4,False
2017-09-18,6,False
2017-09-19,8,False
2017-09-20,8,False
2017-09-21,7,False
2017-09-22,9,False
2017-09-23,3,False
2017-09-24,3,False
2017-09-25,7,False
2017-09-26,9,False
2017-09-27,5,False
2017-09-28,7,False
2017-09-29,12,False
2017-09-30,3,False
2017-10-01,8,False
2017-10-02,11,False
2017-10-03,12,False
2017-10-04,6,False
2017-10-05,6,False
2017-10-06,8,False
