date,ESRX,isPartial
2014-01-03,46,False
2014-01-04,14,False
2014-01-05,29,False
2014-01-06,38,False
2014-01-07,31,False
2014-01-08,37,False
2014-01-09,43,False
2014-01-10,70,False
2014-01-11,14,False
2014-01-12,14,False
2014-01-13,36,False
2014-01-14,30,False
2014-01-15,18,False
2014-01-16,12,False
2014-01-17,31,False
2014-01-18,36,False
2014-01-19,0,False
2014-01-20,60,False
2014-01-21,36,False
2014-01-22,36,False
2014-01-23,24,False
2014-01-24,56,False
2014-01-25,0,False
2014-01-26,28,False
2014-01-27,0,False
2014-01-28,53,False
2014-01-29,30,False
2014-01-30,24,False
2014-01-31,19,False
2014-02-01,14,False
2014-02-02,14,False
2014-02-03,18,False
2014-02-04,30,False
2014-02-05,35,False
2014-02-06,41,False
2014-02-07,34,False
2014-02-08,14,False
2014-02-09,14,False
2014-02-10,23,False
2014-02-11,47,False
2014-02-12,65,False
2014-02-13,42,False
2014-02-14,19,False
2014-02-15,14,False
2014-02-16,14,False
2014-02-17,24,False
2014-02-18,53,False
2014-02-19,54,False
2014-02-20,72,False
2014-02-21,93,False
2014-02-22,35,False
2014-02-23,27,False
2014-02-24,41,False
2014-02-25,23,False
2014-02-26,30,False
2014-02-27,24,False
2014-02-28,25,False
2014-03-01,49,False
2014-03-02,14,False
2014-03-03,36,False
2014-03-04,30,False
2014-03-05,60,False
2014-03-06,24,False
2014-03-07,50,False
2014-03-08,14,False
2014-03-09,0,False
2014-03-10,18,False
2014-03-11,35,False
2014-03-12,18,False
2014-03-13,36,False
2014-03-14,31,False
2014-03-15,42,False
2014-03-16,28,False
