date,ESRX,isPartial
2014-07-01,25,False
2014-07-02,26,False
2014-07-03,10,False
2014-07-04,0,False
2014-07-05,0,False
2014-07-06,0,False
2014-07-07,35,False
2014-07-08,25,False
2014-07-09,20,False
2014-07-10,20,False
2014-07-11,26,False
2014-07-12,0,False
2014-07-13,12,False
2014-07-14,35,False
2014-07-15,10,False
2014-07-16,67,False
2014-07-17,36,False
2014-07-18,21,False
2014-07-19,25,False
2014-07-20,25,False
2014-07-21,20,False
2014-07-22,20,False
2014-07-23,21,False
2014-07-24,15,False
