date,ESRX,isPartial
2012-06-28,8,False
2012-06-29,32,False
2012-06-30,9,False
2012-07-01,19,False
2012-07-02,7,False
2012-07-03,0,False
2012-07-04,8,False
2012-07-05,16,False
2012-07-06,32,False
2012-07-07,0,False
2012-07-08,0,False
2012-07-09,15,False
2012-07-10,7,False
2012-07-11,15,False
2012-07-12,0,False
2012-07-13,16,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,8,False
2012-07-17,7,False
2012-07-18,8,False
2012-07-19,46,False
2012-07-20,8,False
2012-07-21,0,False
2012-07-22,10,False
2012-07-23,38,False
2012-07-24,15,False
2012-07-25,0,False
2012-07-26,8,False
2012-07-27,16,False
2012-07-28,0,False
2012-07-29,9,False
2012-07-30,0,False
2012-07-31,0,False
2012-08-01,8,False
2012-08-02,8,False
2012-08-03,8,False
2012-08-04,19,False
2012-08-05,9,False
2012-08-06,8,False
2012-08-07,61,False
2012-08-08,23,False
2012-08-09,54,False
2012-08-10,24,False
2012-08-11,9,False
2012-08-12,0,False
2012-08-13,15,False
2012-08-14,30,False
2012-08-15,24,False
2012-08-16,15,False
2012-08-17,8,False
2012-08-18,0,False
2012-08-19,10,False
2012-08-20,8,False
2012-08-21,15,False
2012-08-22,22,False
2012-08-23,15,False
2012-08-24,8,False
2012-08-25,0,False
2012-08-26,0,False
2012-08-27,15,False
2012-08-28,0,False
2012-08-29,22,False
2012-08-30,15,False
2012-08-31,8,False
2012-09-01,9,False
2012-09-02,0,False
2012-09-03,0,False
2012-09-04,0,False
2012-09-05,0,False
2012-09-06,7,False
2012-09-07,8,False
2012-09-08,0,False
2012-09-09,9,False
2012-09-10,29,False
2012-09-11,14,False
2012-09-12,14,False
2012-09-13,7,False
2012-09-14,15,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,14,False
2012-09-18,7,False
2012-09-19,7,False
2012-09-20,15,False
2012-09-21,15,False
2012-09-22,0,False
2012-09-23,0,False
2012-09-24,14,False
2012-09-25,28,False
2012-09-26,22,False
2012-09-27,14,False
2012-09-28,23,False
2012-09-29,0,False
2012-09-30,0,False
2012-10-01,7,False
2012-10-02,14,False
2012-10-03,14,False
2012-10-04,14,False
2012-10-05,22,False
2012-10-06,8,False
2012-10-07,8,False
2012-10-08,0,False
2012-10-09,27,False
2012-10-10,21,False
2012-10-11,14,False
2012-10-12,0,False
