date,ATVI,isPartial
2014-11-13,36,False
2014-11-14,53,False
2014-11-15,18,False
2014-11-16,18,False
2014-11-17,40,False
2014-11-18,22,False
2014-11-19,42,False
2014-11-20,31,False
2014-11-21,64,False
2014-11-22,18,False
2014-11-23,12,False
2014-11-24,20,False
2014-11-25,65,False
2014-11-26,10,False
2014-11-27,10,False
2014-11-28,26,False
2014-11-29,6,False
2014-11-30,0,False
2014-12-01,49,False
