date,ATVI,isPartial
2016-03-31,13,False
2016-04-01,20,False
2016-04-02,7,False
2016-04-03,0,False
2016-04-04,15,False
2016-04-05,21,False
2016-04-06,13,False
2016-04-07,11,False
2016-04-08,22,False
2016-04-09,7,False
2016-04-10,0,False
2016-04-11,4,False
2016-04-12,19,False
2016-04-13,21,False
2016-04-14,19,False
2016-04-15,18,False
2016-04-16,5,False
2016-04-17,15,False
2016-04-18,11,False
2016-04-19,8,False
2016-04-20,25,False
2016-04-21,13,False
2016-04-22,4,False
2016-04-23,0,False
2016-04-24,2,False
2016-04-25,11,False
2016-04-26,23,False
2016-04-27,19,False
2016-04-28,15,False
2016-04-29,22,False
2016-04-30,12,False
2016-05-01,20,False
2016-05-02,28,False
2016-05-03,17,False
2016-05-04,15,False
2016-05-05,33,False
2016-05-06,56,False
2016-05-07,23,False
2016-05-08,18,False
2016-05-09,28,False
2016-05-10,15,False
2016-05-11,28,False
2016-05-12,13,False
2016-05-13,22,False
2016-05-14,12,False
2016-05-15,12,False
2016-05-16,23,False
2016-05-17,27,False
2016-05-18,21,False
2016-05-19,19,False
2016-05-20,24,False
2016-05-21,10,False
2016-05-22,10,False
2016-05-23,32,False
2016-05-24,51,False
2016-05-25,28,False
2016-05-26,40,False
2016-05-27,34,False
2016-05-28,13,False
2016-05-29,0,False
2016-05-30,11,False
2016-05-31,15,False
2016-06-01,30,False
2016-06-02,22,False
2016-06-03,14,False
2016-06-04,5,False
2016-06-05,12,False
2016-06-06,26,False
2016-06-07,26,False
2016-06-08,33,False
2016-06-09,33,False
2016-06-10,18,False
2016-06-11,20,False
2016-06-12,5,False
2016-06-13,17,False
2016-06-14,25,False
2016-06-15,17,False
2016-06-16,26,False
2016-06-17,18,False
2016-06-18,5,False
2016-06-19,5,False
2016-06-20,19,False
2016-06-21,15,False
2016-06-22,15,False
2016-06-23,16,False
2016-06-24,41,False
2016-06-25,8,False
2016-06-26,10,False
2016-06-27,17,False
2016-06-28,22,False
2016-06-29,18,False
2016-06-30,22,False
2016-07-01,19,False
2016-07-02,10,False
2016-07-03,8,False
2016-07-04,9,False
2016-07-05,16,False
2016-07-06,23,False
2016-07-07,26,False
2016-07-08,38,False
2016-07-09,5,False
2016-07-10,10,False
2016-07-11,21,False
2016-07-12,18,False
2016-07-13,39,False
2016-07-14,24,False
2016-07-15,14,False
2016-07-16,16,False
2016-07-17,13,False
2016-07-18,23,False
2016-07-19,25,False
2016-07-20,37,False
2016-07-21,32,False
2016-07-22,14,False
2016-07-23,3,False
2016-07-24,0,False
2016-07-25,20,False
2016-07-26,43,False
2016-07-27,23,False
2016-07-28,21,False
2016-07-29,28,False
2016-07-30,21,False
2016-07-31,13,False
2016-08-01,20,False
2016-08-02,38,False
2016-08-03,32,False
2016-08-04,100,False
2016-08-05,89,False
2016-08-06,14,False
2016-08-07,14,False
2016-08-08,30,False
2016-08-09,30,False
2016-08-10,38,False
2016-08-11,39,False
2016-08-12,15,False
2016-08-13,14,False
2016-08-14,3,False
2016-08-15,25,False
2016-08-16,29,False
2016-08-17,39,False
2016-08-18,24,False
2016-08-19,30,False
2016-08-20,8,False
2016-08-21,8,False
2016-08-22,19,False
2016-08-23,17,False
2016-08-24,30,False
2016-08-25,9,False
2016-08-26,26,False
2016-08-27,8,False
2016-08-28,0,False
2016-08-29,22,False
2016-08-30,20,False
2016-08-31,11,False
2016-09-01,18,False
2016-09-02,19,False
2016-09-03,5,False
2016-09-04,8,False
2016-09-05,2,False
2016-09-06,48,False
2016-09-07,40,False
2016-09-08,27,False
2016-09-09,23,False
2016-09-10,8,False
2016-09-11,8,False
