date,ATVI,isPartial
2017-09-14,18,False
2017-09-15,19,False
2017-09-16,2,False
2017-09-17,5,False
2017-09-18,21,False
2017-09-19,23,False
2017-09-20,12,False
2017-09-21,24,False
2017-09-22,25,False
2017-09-23,6,False
2017-09-24,2,False
2017-09-25,19,False
2017-09-26,16,False
2017-09-27,13,False
2017-09-28,21,False
2017-09-29,16,False
2017-09-30,5,False
2017-10-01,0,False
2017-10-02,13,False
2017-10-03,18,False
2017-10-04,18,False
2017-10-05,13,False
2017-10-06,21,False
2017-10-07,4,False
2017-10-08,7,False
2017-10-09,17,False
2017-10-10,17,False
2017-10-11,18,False
2017-10-12,22,False
2017-10-13,20,False
2017-10-14,1,False
2017-10-15,4,False
2017-10-16,19,False
2017-10-17,11,False
2017-10-18,17,False
2017-10-19,15,False
2017-10-20,17,False
2017-10-21,7,False
2017-10-22,1,False
2017-10-23,16,False
2017-10-24,7,False
2017-10-25,18,False
2017-10-26,15,False
2017-10-27,22,False
2017-10-28,15,False
2017-10-29,9,False
2017-10-30,25,False
2017-10-31,26,False
2017-11-01,30,False
2017-11-02,54,False
2017-11-03,66,False
2017-11-04,19,False
2017-11-05,8,False
2017-11-06,62,False
2017-11-07,33,False
2017-11-08,44,False
2017-11-09,29,False
2017-11-10,22,False
2017-11-11,11,False
2017-11-12,4,False
2017-11-13,23,False
2017-11-14,26,False
2017-11-15,22,False
2017-11-16,24,False
2017-11-17,21,False
2017-11-18,8,False
2017-11-19,5,False
2017-11-20,15,False
2017-11-21,17,False
2017-11-22,17,False
2017-11-23,16,False
2017-11-24,11,False
2017-11-25,5,False
2017-11-26,1,False
2017-11-27,15,False
2017-11-28,19,False
2017-11-29,22,False
2017-11-30,31,False
2017-12-01,19,False
2017-12-02,7,False
2017-12-03,4,False
2017-12-04,29,False
2017-12-05,29,False
2017-12-06,23,False
2017-12-07,15,False
2017-12-08,20,False
2017-12-09,6,False
2017-12-10,6,False
2017-12-11,15,False
2017-12-12,10,False
2017-12-13,17,False
2017-12-14,20,False
2017-12-15,22,False
2017-12-16,5,False
2017-12-17,8,False
2017-12-18,16,False
2017-12-19,12,False
2017-12-20,15,False
2017-12-21,18,False
2017-12-22,16,False
2017-12-23,6,False
2017-12-24,3,False
2017-12-25,7,False
2017-12-26,9,False
2017-12-27,16,False
2017-12-28,4,False
2017-12-29,5,False
2017-12-30,5,False
2017-12-31,3,False
2018-01-01,1,False
2018-01-02,18,False
2018-01-03,19,False
2018-01-04,21,False
2018-01-05,12,False
2018-01-06,9,False
2018-01-07,7,False
2018-01-08,23,False
2018-01-09,26,False
2018-01-10,19,False
2018-01-11,38,False
2018-01-12,30,False
2018-01-13,8,False
2018-01-14,10,False
2018-01-15,10,False
2018-01-16,20,False
2018-01-17,22,False
2018-01-18,18,False
2018-01-19,23,False
2018-01-20,8,False
2018-01-21,8,False
2018-01-22,16,False
2018-01-23,21,False
2018-01-24,20,False
2018-01-25,23,False
2018-01-26,17,False
2018-01-27,8,False
2018-01-28,0,False
2018-01-29,18,False
2018-01-30,16,False
2018-01-31,31,False
2018-02-01,27,False
2018-02-02,22,False
2018-02-03,9,False
2018-02-04,4,False
2018-02-05,17,False
2018-02-06,31,False
2018-02-07,29,False
2018-02-08,57,False
2018-02-09,59,False
2018-02-10,9,False
2018-02-11,5,False
2018-02-12,28,False
2018-02-13,18,False
