date,ATVI,isPartial
2012-05-06,14,False
2012-05-07,23,False
2012-05-08,34,False
2012-05-09,85,False
2012-05-10,81,False
2012-05-11,36,False
2012-05-12,43,False
2012-05-13,14,False
2012-05-14,62,False
2012-05-15,90,False
2012-05-16,57,False
2012-05-17,36,False
2012-05-18,66,False
2012-05-19,14,False
2012-05-20,14,False
2012-05-21,40,False
2012-05-22,51,False
2012-05-23,34,False
2012-05-24,41,False
2012-05-25,43,False
2012-05-26,15,False
2012-05-27,22,False
2012-05-28,24,False
2012-05-29,22,False
2012-05-30,63,False
2012-05-31,46,False
2012-06-01,36,False
2012-06-02,0,False
2012-06-03,7,False
2012-06-04,23,False
2012-06-05,11,False
2012-06-06,51,False
2012-06-07,23,False
2012-06-08,36,False
2012-06-09,21,False
2012-06-10,21,False
2012-06-11,33,False
2012-06-12,11,False
2012-06-13,45,False
2012-06-14,23,False
2012-06-15,18,False
2012-06-16,7,False
2012-06-17,21,False
2012-06-18,17,False
2012-06-19,17,False
2012-06-20,17,False
2012-06-21,17,False
2012-06-22,24,False
2012-06-23,0,False
2012-06-24,7,False
2012-06-25,40,False
2012-06-26,17,False
2012-06-27,40,False
2012-06-28,23,False
2012-06-29,25,False
2012-06-30,14,False
2012-07-01,0,False
2012-07-02,29,False
2012-07-03,12,False
2012-07-04,30,False
2012-07-05,30,False
2012-07-06,12,False
2012-07-07,7,False
2012-07-08,14,False
2012-07-09,23,False
2012-07-10,28,False
2012-07-11,23,False
2012-07-12,12,False
2012-07-13,67,False
2012-07-14,7,False
2012-07-15,0,False
2012-07-16,35,False
2012-07-17,23,False
2012-07-18,29,False
2012-07-19,53,False
2012-07-20,6,False
2012-07-21,22,False
2012-07-22,37,False
2012-07-23,12,False
2012-07-24,41,False
2012-07-25,23,False
2012-07-26,23,False
2012-07-27,12,False
2012-07-28,7,False
2012-07-29,0,False
2012-07-30,6,False
2012-07-31,12,False
2012-08-01,29,False
2012-08-02,29,False
2012-08-03,79,False
2012-08-04,22,False
2012-08-05,7,False
2012-08-06,41,False
2012-08-07,35,False
2012-08-08,29,False
2012-08-09,24,False
2012-08-10,12,False
2012-08-11,14,False
2012-08-12,7,False
2012-08-13,12,False
2012-08-14,58,False
2012-08-15,12,False
2012-08-16,41,False
2012-08-17,31,False
2012-08-18,0,False
2012-08-19,15,False
2012-08-20,30,False
2012-08-21,23,False
2012-08-22,12,False
2012-08-23,35,False
2012-08-24,36,False
2012-08-25,0,False
2012-08-26,14,False
2012-08-27,28,False
2012-08-28,11,False
2012-08-29,17,False
2012-08-30,46,False
2012-08-31,24,False
2012-09-01,28,False
2012-09-02,0,False
2012-09-03,6,False
2012-09-04,28,False
2012-09-05,11,False
2012-09-06,23,False
2012-09-07,6,False
2012-09-08,34,False
2012-09-09,20,False
2012-09-10,5,False
2012-09-11,11,False
2012-09-12,22,False
2012-09-13,17,False
2012-09-14,29,False
2012-09-15,0,False
2012-09-16,7,False
2012-09-17,27,False
2012-09-18,38,False
2012-09-19,38,False
2012-09-20,17,False
2012-09-21,11,False
2012-09-22,13,False
2012-09-23,0,False
2012-09-24,32,False
2012-09-25,54,False
2012-09-26,50,False
2012-09-27,33,False
2012-09-28,52,False
2012-09-29,20,False
2012-09-30,7,False
2012-10-01,43,False
2012-10-02,27,False
2012-10-03,33,False
2012-10-04,54,False
2012-10-05,34,False
2012-10-06,6,False
2012-10-07,0,False
2012-10-08,26,False
2012-10-09,32,False
2012-10-10,43,False
2012-10-11,54,False
2012-10-12,22,False
