date,ATVI,isPartial
2014-12-06,0,False
2014-12-07,0,False
2014-12-08,33,False
2014-12-09,14,False
2014-12-10,43,False
2014-12-11,18,False
2014-12-12,19,False
2014-12-13,4,False
2014-12-14,13,False
2014-12-15,36,False
2014-12-16,11,False
2014-12-17,26,False
2014-12-18,26,False
2014-12-19,32,False
2014-12-20,18,False
2014-12-21,4,False
2014-12-22,15,False
2014-12-23,36,False
2014-12-24,9,False
2014-12-25,14,False
2014-12-26,13,False
2014-12-27,0,False
2014-12-28,4,False
2014-12-29,39,False
2014-12-30,35,False
2014-12-31,30,False
2015-01-01,9,False
2015-01-02,16,False
2015-01-03,4,False
2015-01-04,0,False
2015-01-05,11,False
2015-01-06,7,False
2015-01-07,21,False
2015-01-08,28,False
2015-01-09,22,False
2015-01-10,4,False
2015-01-11,0,False
2015-01-12,38,False
2015-01-13,24,False
2015-01-14,17,False
2015-01-15,10,False
2015-01-16,25,False
2015-01-17,12,False
2015-01-18,12,False
2015-01-19,7,False
2015-01-20,24,False
2015-01-21,20,False
2015-01-22,28,False
2015-01-23,18,False
2015-01-24,4,False
2015-01-25,4,False
2015-01-26,13,False
2015-01-27,24,False
2015-01-28,27,False
2015-01-29,10,False
2015-01-30,21,False
2015-01-31,16,False
2015-02-01,4,False
2015-02-02,10,False
2015-02-03,30,False
2015-02-04,33,False
2015-02-05,71,False
2015-02-06,100,False
2015-02-07,12,False
2015-02-08,0,False
2015-02-09,31,False
2015-02-10,34,False
2015-02-11,20,False
2015-02-12,31,False
2015-02-13,11,False
2015-02-14,4,False
2015-02-15,0,False
2015-02-16,14,False
2015-02-17,21,False
2015-02-18,31,False
2015-02-19,28,False
2015-02-20,7,False
2015-02-21,4,False
2015-02-22,12,False
2015-02-23,17,False
2015-02-24,20,False
2015-02-25,17,False
2015-02-26,10,False
2015-02-27,35,False
2015-02-28,0,False
2015-03-01,12,False
2015-03-02,10,False
2015-03-03,13,False
2015-03-04,20,False
2015-03-05,17,False
2015-03-06,14,False
2015-03-07,0,False
2015-03-08,0,False
2015-03-09,17,False
2015-03-10,20,False
2015-03-11,10,False
2015-03-12,17,False
2015-03-13,18,False
2015-03-14,12,False
2015-03-15,4,False
2015-03-16,27,False
2015-03-17,10,False
2015-03-18,7,False
2015-03-19,10,False
2015-03-20,14,False
2015-03-21,4,False
2015-03-22,24,False
2015-03-23,13,False
2015-03-24,10,False
2015-03-25,15,False
2015-03-26,19,False
2015-03-27,14,False
2015-03-28,4,False
2015-03-29,4,False
2015-03-30,10,False
2015-03-31,20,False
2015-04-01,17,False
2015-04-02,15,False
2015-04-03,0,False
2015-04-04,4,False
2015-04-05,4,False
2015-04-06,14,False
2015-04-07,20,False
2015-04-08,20,False
2015-04-09,14,False
2015-04-10,18,False
