date,LLTC,isPartial
2016-10-19,13,False
2016-10-20,13,False
2016-10-21,7,False
2016-10-22,0,False
2016-10-23,0,False
2016-10-24,6,False
2016-10-25,25,False
2016-10-26,6,False
2016-10-27,6,False
2016-10-28,0,False
2016-10-29,7,False
2016-10-30,0,False
2016-10-31,0,False
2016-11-01,6,False
2016-11-02,19,False
2016-11-03,0,False
2016-11-04,0,False
2016-11-05,0,False
2016-11-06,7,False
2016-11-07,12,False
2016-11-08,18,False
2016-11-09,6,False
2016-11-10,0,False
2016-11-11,0,False
2016-11-12,0,False
2016-11-13,7,False
2016-11-14,0,False
2016-11-15,0,False
2016-11-16,0,False
2016-11-17,6,False
2016-11-18,0,False
2016-11-19,14,False
2016-11-20,0,False
2016-11-21,6,False
2016-11-22,18,False
2016-11-23,6,False
2016-11-24,13,False
2016-11-25,0,False
2016-11-26,7,False
2016-11-27,0,False
2016-11-28,12,False
2016-11-29,12,False
2016-11-30,0,False
2016-12-01,0,False
2016-12-02,6,False
2016-12-03,0,False
2016-12-04,0,False
2016-12-05,0,False
2016-12-06,12,False
2016-12-07,6,False
2016-12-08,6,False
2016-12-09,0,False
2016-12-10,0,False
2016-12-11,7,False
2016-12-12,18,False
2016-12-13,6,False
2016-12-14,6,False
2016-12-15,19,False
2016-12-16,6,False
2016-12-17,7,False
2016-12-18,7,False
2016-12-19,0,False
2016-12-20,6,False
2016-12-21,6,False
2016-12-22,20,False
2016-12-23,0,False
2016-12-24,0,False
2016-12-25,0,False
2016-12-26,0,False
2016-12-27,13,False
2016-12-28,7,False
2016-12-29,6,False
2016-12-30,0,False
2016-12-31,0,False
2017-01-01,0,False
2017-01-02,0,False
2017-01-03,0,False
2017-01-04,0,False
2017-01-05,0,False
2017-01-06,19,False
2017-01-07,0,False
2017-01-08,0,False
2017-01-09,0,False
2017-01-10,0,False
2017-01-11,6,False
2017-01-12,12,False
2017-01-13,12,False
2017-01-14,0,False
2017-01-15,0,False
2017-01-16,0,False
2017-01-17,6,False
2017-01-18,17,False
2017-01-19,12,False
