date,DLTR,isPartial
2017-05-27,12,False
2017-05-28,0,False
2017-05-29,0,False
2017-05-30,40,False
2017-05-31,10,False
2017-06-01,0,False
2017-06-02,44,False
2017-06-03,0,False
2017-06-04,0,False
2017-06-05,0,False
2017-06-06,10,False
2017-06-07,10,False
2017-06-08,10,False
2017-06-09,21,False
2017-06-10,0,False
2017-06-11,0,False
2017-06-12,30,False
2017-06-13,30,False
2017-06-14,20,False
2017-06-15,0,False
2017-06-16,21,False
2017-06-17,12,False
2017-06-18,0,False
2017-06-19,51,False
2017-06-20,39,False
2017-06-21,10,False
2017-06-22,80,False
2017-06-23,10,False
2017-06-24,0,False
2017-06-25,0,False
2017-06-26,31,False
2017-06-27,31,False
2017-06-28,21,False
2017-06-29,32,False
2017-06-30,11,False
2017-07-01,0,False
2017-07-02,0,False
2017-07-03,11,False
2017-07-04,0,False
2017-07-05,32,False
2017-07-06,11,False
2017-07-07,33,False
2017-07-08,12,False
2017-07-09,12,False
2017-07-10,31,False
2017-07-11,21,False
2017-07-12,21,False
2017-07-13,42,False
2017-07-14,32,False
2017-07-15,0,False
2017-07-16,0,False
2017-07-17,42,False
2017-07-18,10,False
2017-07-19,21,False
2017-07-20,10,False
2017-07-21,22,False
2017-07-22,12,False
2017-07-23,0,False
2017-07-24,10,False
2017-07-25,10,False
2017-07-26,10,False
2017-07-27,0,False
2017-07-28,11,False
2017-07-29,12,False
2017-07-30,12,False
2017-07-31,10,False
2017-08-01,10,False
2017-08-02,0,False
2017-08-03,0,False
2017-08-04,11,False
2017-08-05,0,False
2017-08-06,12,False
2017-08-07,0,False
2017-08-08,19,False
2017-08-09,20,False
2017-08-10,20,False
2017-08-11,32,False
2017-08-12,12,False
2017-08-13,12,False
2017-08-14,10,False
2017-08-15,41,False
2017-08-16,30,False
2017-08-17,40,False
2017-08-18,21,False
2017-08-19,0,False
2017-08-20,11,False
2017-08-21,10,False
2017-08-22,20,False
2017-08-23,10,False
2017-08-24,100,False
2017-08-25,53,False
2017-08-26,0,False
2017-08-27,34,False
2017-08-28,20,False
2017-08-29,49,False
2017-08-30,20,False
2017-08-31,20,False
2017-09-01,11,False
2017-09-02,12,False
2017-09-03,12,False
2017-09-04,0,False
2017-09-05,29,False
2017-09-06,20,False
2017-09-07,10,False
2017-09-08,0,False
2017-09-09,0,False
2017-09-10,11,False
2017-09-11,29,False
2017-09-12,29,False
2017-09-13,10,False
2017-09-14,10,False
2017-09-15,20,False
2017-09-16,0,False
2017-09-17,0,False
2017-09-18,39,False
2017-09-19,19,False
2017-09-20,19,False
2017-09-21,40,False
2017-09-22,10,False
2017-09-23,0,False
2017-09-24,0,False
2017-09-25,10,False
2017-09-26,19,False
2017-09-27,10,False
2017-09-28,20,False
2017-09-29,10,False
2017-09-30,11,False
2017-10-01,22,False
2017-10-02,20,False
2017-10-03,0,False
2017-10-04,49,False
2017-10-05,10,False
2017-10-06,10,False
