date,DLTR,isPartial
2014-07-22,0,False
2014-07-23,0,False
2014-07-24,8,False
2014-07-25,8,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,100,False
2014-07-29,23,False
2014-07-30,8,False
2014-07-31,0,False
2014-08-01,0,False
2014-08-02,9,False
2014-08-03,0,False
2014-08-04,8,False
2014-08-05,8,False
2014-08-06,0,False
2014-08-07,0,False
2014-08-08,8,False
2014-08-09,0,False
2014-08-10,0,False
2014-08-11,8,False
2014-08-12,0,False
2014-08-13,0,False
2014-08-14,0,False
2014-08-15,16,False
2014-08-16,9,False
2014-08-17,0,False
2014-08-18,8,False
2014-08-19,15,False
2014-08-20,15,False
2014-08-21,23,False
2014-08-22,8,False
2014-08-23,9,False
2014-08-24,0,False
2014-08-25,0,False
2014-08-26,0,False
2014-08-27,7,False
2014-08-28,23,False
2014-08-29,0,False
2014-08-30,0,False
2014-08-31,9,False
2014-09-01,0,False
2014-09-02,7,False
2014-09-03,14,False
2014-09-04,0,False
2014-09-05,0,False
2014-09-06,0,False
2014-09-07,0,False
2014-09-08,0,False
2014-09-09,14,False
2014-09-10,14,False
2014-09-11,0,False
2014-09-12,0,False
2014-09-13,0,False
2014-09-14,0,False
2014-09-15,7,False
2014-09-16,7,False
2014-09-17,7,False
2014-09-18,14,False
2014-09-19,0,False
2014-09-20,0,False
2014-09-21,0,False
2014-09-22,0,False
2014-09-23,0,False
2014-09-24,7,False
2014-09-25,0,False
2014-09-26,0,False
2014-09-27,9,False
2014-09-28,8,False
2014-09-29,0,False
2014-09-30,7,False
2014-10-01,0,False
2014-10-02,15,False
2014-10-03,0,False
2014-10-04,0,False
2014-10-05,8,False
2014-10-06,0,False
2014-10-07,14,False
2014-10-08,0,False
2014-10-09,14,False
2014-10-10,0,False
2014-10-11,0,False
2014-10-12,17,False
2014-10-13,0,False
2014-10-14,7,False
2014-10-15,0,False
2014-10-16,14,False
2014-10-17,0,False
2014-10-18,8,False
2014-10-19,0,False
2014-10-20,0,False
2014-10-21,7,False
2014-10-22,14,False
2014-10-23,7,False
2014-10-24,0,False
2014-10-25,0,False
2014-10-26,0,False
2014-10-27,0,False
2014-10-28,7,False
2014-10-29,7,False
2014-10-30,7,False
2014-10-31,15,False
2014-11-01,8,False
2014-11-02,0,False
2014-11-03,0,False
2014-11-04,7,False
2014-11-05,0,False
2014-11-06,0,False
2014-11-07,15,False
2014-11-08,8,False
2014-11-09,0,False
2014-11-10,0,False
2014-11-11,0,False
2014-11-12,0,False
2014-11-13,14,False
2014-11-14,22,False
2014-11-15,0,False
2014-11-16,0,False
2014-11-17,7,False
2014-11-18,29,False
2014-11-19,7,False
2014-11-20,0,False
2014-11-21,14,False
2014-11-22,0,False
2014-11-23,0,False
2014-11-24,7,False
2014-11-25,14,False
2014-11-26,0,False
2014-11-27,0,False
2014-11-28,7,False
2014-11-29,8,False
2014-11-30,0,False
2014-12-01,0,False
