date,JD,isPartial
2012-08-19,88,False
2012-08-20,92,False
2012-08-21,90,False
2012-08-22,89,False
2012-08-23,90,False
2012-08-24,94,False
2012-08-25,89,False
2012-08-26,92,False
2012-08-27,94,False
2012-08-28,95,False
2012-08-29,97,False
2012-08-30,98,False
2012-08-31,91,False
2012-09-01,93,False
2012-09-02,97,False
2012-09-03,89,False
2012-09-04,94,False
2012-09-05,82,False
2012-09-06,85,False
2012-09-07,80,False
2012-09-08,84,False
2012-09-09,80,False
2012-09-10,85,False
2012-09-11,86,False
2012-09-12,88,False
2012-09-13,87,False
2012-09-14,86,False
2012-09-15,87,False
2012-09-16,88,False
2012-09-17,89,False
2012-09-18,87,False
2012-09-19,88,False
2012-09-20,90,False
2012-09-21,84,False
2012-09-22,89,False
2012-09-23,96,False
2012-09-24,98,False
2012-09-25,92,False
2012-09-26,91,False
2012-09-27,88,False
2012-09-28,89,False
2012-09-29,90,False
2012-09-30,96,False
2012-10-01,92,False
2012-10-02,92,False
2012-10-03,86,False
2012-10-04,82,False
2012-10-05,85,False
2012-10-06,86,False
2012-10-07,90,False
2012-10-08,91,False
2012-10-09,85,False
2012-10-10,86,False
2012-10-11,92,False
2012-10-12,80,False
