date,JD,isPartial
2016-01-05,35,False
2016-01-06,35,False
2016-01-07,34,False
2016-01-08,36,False
2016-01-09,37,False
2016-01-10,38,False
2016-01-11,33,False
2016-01-12,32,False
2016-01-13,32,False
2016-01-14,32,False
2016-01-15,32,False
2016-01-16,34,False
2016-01-17,36,False
2016-01-18,33,False
2016-01-19,33,False
2016-01-20,33,False
2016-01-21,33,False
2016-01-22,33,False
2016-01-23,34,False
2016-01-24,36,False
2016-01-25,33,False
2016-01-26,31,False
2016-01-27,34,False
2016-01-28,33,False
2016-01-29,33,False
2016-01-30,39,False
2016-01-31,37,False
2016-02-01,36,False
2016-02-02,32,False
2016-02-03,34,False
2016-02-04,35,False
2016-02-05,34,False
2016-02-06,37,False
2016-02-07,39,False
2016-02-08,32,False
2016-02-09,30,False
2016-02-10,34,False
2016-02-11,31,False
2016-02-12,34,False
2016-02-13,36,False
2016-02-14,34,False
2016-02-15,34,False
2016-02-16,35,False
2016-02-17,36,False
2016-02-18,37,False
2016-02-19,41,False
2016-02-20,35,False
2016-02-21,33,False
2016-02-22,32,False
2016-02-23,31,False
2016-02-24,33,False
2016-02-25,33,False
2016-02-26,33,False
2016-02-27,36,False
2016-02-28,37,False
2016-02-29,32,False
2016-03-01,32,False
2016-03-02,33,False
2016-03-03,34,False
2016-03-04,35,False
2016-03-05,35,False
2016-03-06,37,False
2016-03-07,33,False
2016-03-08,31,False
2016-03-09,34,False
2016-03-10,34,False
2016-03-11,36,False
2016-03-12,38,False
2016-03-13,36,False
2016-03-14,35,False
2016-03-15,34,False
2016-03-16,33,False
2016-03-17,38,False
2016-03-18,37,False
2016-03-19,40,False
2016-03-20,39,False
2016-03-21,36,False
2016-03-22,36,False
2016-03-23,35,False
2016-03-24,40,False
2016-03-25,39,False
2016-03-26,42,False
2016-03-27,37,False
2016-03-28,40,False
2016-03-29,36,False
2016-03-30,35,False
2016-03-31,37,False
2016-04-01,38,False
2016-04-02,38,False
2016-04-03,36,False
2016-04-04,38,False
2016-04-05,36,False
2016-04-06,37,False
2016-04-07,34,False
2016-04-08,36,False
2016-04-09,36,False
2016-04-10,38,False
2016-04-11,39,False
2016-04-12,37,False
2016-04-13,36,False
2016-04-14,37,False
2016-04-15,37,False
2016-04-16,40,False
2016-04-17,37,False
2016-04-18,36,False
2016-04-19,35,False
2016-04-20,34,False
2016-04-21,36,False
2016-04-22,36,False
2016-04-23,38,False
2016-04-24,39,False
2016-04-25,35,False
2016-04-26,36,False
2016-04-27,34,False
2016-04-28,40,False
2016-04-29,37,False
2016-04-30,40,False
2016-05-01,40,False
2016-05-02,42,False
2016-05-03,35,False
2016-05-04,37,False
