date,JD,isPartial
2013-03-29,57,False
2013-03-30,53,False
2013-03-31,51,False
2013-04-01,49,False
2013-04-02,51,False
2013-04-03,54,False
2013-04-04,50,False
2013-04-05,48,False
2013-04-06,48,False
2013-04-07,50,False
2013-04-08,46,False
2013-04-09,53,False
2013-04-10,49,False
2013-04-11,52,False
2013-04-12,53,False
2013-04-13,48,False
2013-04-14,54,False
2013-04-15,50,False
2013-04-16,48,False
2013-04-17,47,False
2013-04-18,46,False
2013-04-19,46,False
2013-04-20,48,False
2013-04-21,55,False
2013-04-22,51,False
2013-04-23,49,False
2013-04-24,50,False
2013-04-25,55,False
2013-04-26,53,False
2013-04-27,55,False
2013-04-28,59,False
2013-04-29,52,False
2013-04-30,55,False
2013-05-01,52,False
2013-05-02,51,False
2013-05-03,52,False
2013-05-04,54,False
2013-05-05,49,False
2013-05-06,53,False
2013-05-07,51,False
2013-05-08,53,False
2013-05-09,45,False
2013-05-10,50,False
2013-05-11,54,False
2013-05-12,51,False
2013-05-13,53,False
2013-05-14,56,False
2013-05-15,50,False
2013-05-16,51,False
2013-05-17,48,False
2013-05-18,54,False
2013-05-19,57,False
2013-05-20,56,False
2013-05-21,53,False
2013-05-22,47,False
2013-05-23,49,False
2013-05-24,51,False
2013-05-25,56,False
2013-05-26,50,False
2013-05-27,50,False
2013-05-28,61,False
2013-05-29,53,False
2013-05-30,54,False
2013-05-31,54,False
2013-06-01,56,False
2013-06-02,58,False
2013-06-03,54,False
2013-06-04,52,False
2013-06-05,50,False
2013-06-06,51,False
2013-06-07,49,False
2013-06-08,59,False
2013-06-09,56,False
2013-06-10,56,False
2013-06-11,55,False
2013-06-12,56,False
2013-06-13,54,False
2013-06-14,56,False
2013-06-15,59,False
2013-06-16,60,False
2013-06-17,54,False
2013-06-18,56,False
2013-06-19,58,False
2013-06-20,59,False
2013-06-21,56,False
2013-06-22,64,False
2013-06-23,61,False
2013-06-24,57,False
2013-06-25,55,False
2013-06-26,56,False
2013-06-27,54,False
2013-06-28,64,False
2013-06-29,57,False
