date,JD,isPartial
2013-10-18,79,False
2013-10-19,85,False
2013-10-20,84,False
2013-10-21,84,False
2013-10-22,79,False
2013-10-23,77,False
2013-10-24,84,False
2013-10-25,80,False
2013-10-26,87,False
2013-10-27,83,False
2013-10-28,88,False
2013-10-29,86,False
2013-10-30,80,False
2013-10-31,80,False
2013-11-01,83,False
2013-11-02,91,False
2013-11-03,93,False
2013-11-04,86,False
2013-11-05,78,False
2013-11-06,84,False
