date,JD,isPartial
2014-06-23,43,False
2014-06-24,42,False
2014-06-25,45,False
2014-06-26,43,False
2014-06-27,44,False
2014-06-28,48,False
2014-06-29,52,False
2014-06-30,47,False
2014-07-01,43,False
2014-07-02,45,False
2014-07-03,46,False
2014-07-04,43,False
2014-07-05,46,False
2014-07-06,48,False
2014-07-07,47,False
2014-07-08,43,False
2014-07-09,44,False
2014-07-10,43,False
2014-07-11,43,False
2014-07-12,45,False
2014-07-13,46,False
2014-07-14,45,False
2014-07-15,43,False
2014-07-16,46,False
2014-07-17,43,False
2014-07-18,41,False
2014-07-19,45,False
2014-07-20,46,False
2014-07-21,45,False
2014-07-22,44,False
2014-07-23,45,False
2014-07-24,43,False
2014-07-25,44,False
2014-07-26,46,False
2014-07-27,46,False
2014-07-28,47,False
2014-07-29,44,False
2014-07-30,47,False
2014-07-31,46,False
2014-08-01,46,False
2014-08-02,45,False
2014-08-03,46,False
2014-08-04,44,False
2014-08-05,45,False
2014-08-06,46,False
2014-08-07,51,False
2014-08-08,49,False
2014-08-09,41,False
2014-08-10,45,False
2014-08-11,45,False
2014-08-12,43,False
2014-08-13,45,False
2014-08-14,45,False
2014-08-15,44,False
2014-08-16,45,False
2014-08-17,45,False
2014-08-18,44,False
2014-08-19,47,False
2014-08-20,41,False
2014-08-21,43,False
2014-08-22,45,False
2014-08-23,44,False
2014-08-24,42,False
2014-08-25,45,False
2014-08-26,45,False
2014-08-27,47,False
2014-08-28,48,False
2014-08-29,46,False
2014-08-30,49,False
2014-08-31,46,False
2014-09-01,44,False
2014-09-02,44,False
2014-09-03,43,False
2014-09-04,41,False
2014-09-05,43,False
2014-09-06,49,False
2014-09-07,45,False
2014-09-08,41,False
2014-09-09,39,False
2014-09-10,41,False
2014-09-11,40,False
2014-09-12,41,False
2014-09-13,46,False
2014-09-14,48,False
2014-09-15,43,False
2014-09-16,43,False
2014-09-17,42,False
2014-09-18,42,False
2014-09-19,42,False
2014-09-20,44,False
2014-09-21,45,False
2014-09-22,43,False
2014-09-23,42,False
2014-09-24,42,False
2014-09-25,43,False
2014-09-26,43,False
2014-09-27,44,False
2014-09-28,45,False
2014-09-29,46,False
2014-09-30,41,False
2014-10-01,40,False
2014-10-02,42,False
2014-10-03,43,False
2014-10-04,46,False
2014-10-05,44,False
2014-10-06,42,False
2014-10-07,44,False
2014-10-08,41,False
2014-10-09,42,False
2014-10-10,42,False
2014-10-11,46,False
2014-10-12,45,False
2014-10-13,43,False
2014-10-14,43,False
2014-10-15,43,False
2014-10-16,41,False
2014-10-17,40,False
2014-10-18,43,False
2014-10-19,45,False
2014-10-20,42,False
2014-10-21,41,False
2014-10-22,38,False
2014-10-23,40,False
2014-10-24,42,False
2014-10-25,43,False
2014-10-26,44,False
2014-10-27,42,False
2014-10-28,40,False
2014-10-29,41,False
2014-10-30,42,False
2014-10-31,40,False
2014-11-01,42,False
2014-11-02,46,False
2014-11-03,45,False
2014-11-04,40,False
2014-11-05,42,False
2014-11-06,42,False
2014-11-07,42,False
2014-11-08,49,False
2014-11-09,48,False
2014-11-10,44,False
2014-11-11,45,False
2014-11-12,46,False
2014-11-13,46,False
2014-11-14,45,False
2014-11-15,51,False
2014-11-16,51,False
2014-11-17,49,False
2014-11-18,45,False
2014-11-19,46,False
2014-11-20,46,False
2014-11-21,52,False
2014-11-22,55,False
2014-11-23,57,False
2014-11-24,51,False
2014-11-25,51,False
2014-11-26,53,False
2014-11-27,70,False
2014-11-28,100,False
2014-11-29,67,False
2014-11-30,63,False
2014-12-01,60,False
