date,JD,isPartial
2017-11-27,51,False
2017-11-28,44,False
2017-11-29,41,False
2017-11-30,41,False
2017-12-01,42,False
2017-12-02,46,False
2017-12-03,47,False
2017-12-04,44,False
2017-12-05,43,False
2017-12-06,43,False
2017-12-07,44,False
2017-12-08,43,False
2017-12-09,49,False
2017-12-10,49,False
2017-12-11,45,False
2017-12-12,46,False
2017-12-13,44,False
2017-12-14,45,False
2017-12-15,43,False
2017-12-16,50,False
2017-12-17,51,False
2017-12-18,46,False
2017-12-19,45,False
2017-12-20,44,False
2017-12-21,47,False
2017-12-22,43,False
2017-12-23,43,False
2017-12-24,43,False
2017-12-25,77,False
2017-12-26,94,False
2017-12-27,65,False
2017-12-28,56,False
2017-12-29,53,False
2017-12-30,47,False
2017-12-31,37,False
2018-01-01,42,False
2018-01-02,46,False
2018-01-03,43,False
2018-01-04,41,False
2018-01-05,40,False
2018-01-06,43,False
2018-01-07,40,False
2018-01-08,36,False
2018-01-09,36,False
2018-01-10,44,False
2018-01-11,38,False
2018-01-12,38,False
2018-01-13,41,False
2018-01-14,38,False
2018-01-15,34,False
2018-01-16,33,False
2018-01-17,33,False
2018-01-18,33,False
2018-01-19,35,False
2018-01-20,37,False
2018-01-21,36,False
2018-01-22,33,False
2018-01-23,33,False
2018-01-24,34,False
2018-01-25,34,False
2018-01-26,35,False
2018-01-27,36,False
2018-01-28,35,False
2018-01-29,35,False
2018-01-30,32,False
2018-01-31,32,False
2018-02-01,34,False
2018-02-02,33,False
2018-02-03,36,False
2018-02-04,37,False
2018-02-05,32,False
2018-02-06,32,False
2018-02-07,33,False
2018-02-08,33,False
2018-02-09,33,False
2018-02-10,37,False
2018-02-11,35,False
2018-02-12,33,False
2018-02-13,34,False
