date,CTSH,isPartial
2014-03-31,58,False
2014-04-01,18,False
2014-04-02,23,False
2014-04-03,13,False
2014-04-04,34,False
2014-04-05,0,False
2014-04-06,3,False
2014-04-07,30,False
2014-04-08,13,False
2014-04-09,13,False
2014-04-10,26,False
2014-04-11,30,False
2014-04-12,3,False
2014-04-13,6,False
2014-04-14,31,False
2014-04-15,23,False
2014-04-16,23,False
2014-04-17,22,False
2014-04-18,21,False
2014-04-19,10,False
2014-04-20,3,False
2014-04-21,22,False
2014-04-22,33,False
2014-04-23,28,False
2014-04-24,26,False
2014-04-25,27,False
2014-04-26,9,False
2014-04-27,3,False
2014-04-28,13,False
2014-04-29,7,False
2014-04-30,23,False
2014-05-01,20,False
2014-05-02,11,False
2014-05-03,9,False
2014-05-04,3,False
2014-05-05,15,False
2014-05-06,20,False
2014-05-07,45,False
2014-05-08,44,False
2014-05-09,11,False
2014-05-10,3,False
2014-05-11,6,False
2014-05-12,32,False
2014-05-13,27,False
2014-05-14,13,False
2014-05-15,10,False
2014-05-16,10,False
2014-05-17,6,False
2014-05-18,6,False
2014-05-19,18,False
2014-05-20,27,False
2014-05-21,11,False
2014-05-22,6,False
2014-05-23,20,False
2014-05-24,10,False
2014-05-25,3,False
2014-05-26,11,False
2014-05-27,25,False
2014-05-28,16,False
2014-05-29,34,False
2014-05-30,12,False
2014-05-31,14,False
2014-06-01,3,False
2014-06-02,14,False
2014-06-03,14,False
2014-06-04,16,False
2014-06-05,17,False
2014-06-06,27,False
2014-06-07,4,False
2014-06-08,0,False
2014-06-09,14,False
2014-06-10,35,False
2014-06-11,31,False
2014-06-12,23,False
2014-06-13,26,False
2014-06-14,3,False
2014-06-15,3,False
2014-06-16,28,False
2014-06-17,22,False
2014-06-18,8,False
2014-06-19,9,False
2014-06-20,27,False
2014-06-21,0,False
2014-06-22,10,False
2014-06-23,48,False
2014-06-24,25,False
2014-06-25,25,False
2014-06-26,9,False
2014-06-27,36,False
2014-06-28,0,False
2014-06-29,7,False
2014-06-30,6,False
2014-07-01,11,False
2014-07-02,12,False
2014-07-03,15,False
2014-07-04,9,False
2014-07-05,3,False
2014-07-06,7,False
2014-07-07,26,False
2014-07-08,33,False
2014-07-09,36,False
2014-07-10,23,False
2014-07-11,12,False
2014-07-12,0,False
2014-07-13,3,False
2014-07-14,11,False
2014-07-15,20,False
2014-07-16,18,False
2014-07-17,14,False
2014-07-18,30,False
2014-07-19,7,False
2014-07-20,0,False
2014-07-21,11,False
2014-07-22,31,False
2014-07-23,26,False
2014-07-24,20,False
