date,CTSH,isPartial
2013-09-15,0,False
2013-09-16,84,False
2013-09-17,46,False
2013-09-18,60,False
2013-09-19,43,False
2013-09-20,41,False
2013-09-21,20,False
2013-09-22,10,False
2013-09-23,47,False
2013-09-24,34,False
2013-09-25,30,False
2013-09-26,39,False
2013-09-27,37,False
2013-09-28,0,False
2013-09-29,15,False
2013-09-30,46,False
2013-10-01,33,False
2013-10-02,30,False
2013-10-03,21,False
2013-10-04,22,False
2013-10-05,5,False
2013-10-06,5,False
2013-10-07,47,False
2013-10-08,17,False
2013-10-09,21,False
2013-10-10,34,False
2013-10-11,45,False
2013-10-12,21,False
2013-10-13,0,False
2013-10-14,26,False
2013-10-15,34,False
2013-10-16,47,False
2013-10-17,47,False
2013-10-18,18,False
2013-10-19,5,False
2013-10-20,5,False
2013-10-21,17,False
2013-10-22,41,False
2013-10-23,25,False
2013-10-24,42,False
2013-10-25,35,False
2013-10-26,0,False
2013-10-27,10,False
2013-10-28,29,False
2013-10-29,50,False
2013-10-30,50,False
2013-10-31,22,False
2013-11-01,28,False
2013-11-02,5,False
2013-11-03,0,False
2013-11-04,25,False
2013-11-05,75,False
2013-11-06,62,False
