date,CTSH,isPartial
2011-05-18,25,False
2011-05-19,25,False
2011-05-20,33,False
2011-05-21,16,False
2011-05-22,16,False
2011-05-23,25,False
2011-05-24,37,False
2011-05-25,19,False
2011-05-26,37,False
2011-05-27,60,False
2011-05-28,8,False
2011-05-29,24,False
2011-05-30,0,False
2011-05-31,62,False
2011-06-01,43,False
2011-06-02,39,False
2011-06-03,27,False
2011-06-04,0,False
2011-06-05,0,False
2011-06-06,18,False
2011-06-07,18,False
2011-06-08,50,False
2011-06-09,31,False
2011-06-10,33,False
2011-06-11,0,False
2011-06-12,0,False
2011-06-13,62,False
2011-06-14,36,False
2011-06-15,18,False
2011-06-16,43,False
2011-06-17,71,False
2011-06-18,8,False
2011-06-19,8,False
2011-06-20,48,False
2011-06-21,43,False
2011-06-22,31,False
2011-06-23,19,False
2011-06-24,33,False
2011-06-25,24,False
2011-06-26,16,False
2011-06-27,31,False
2011-06-28,31,False
2011-06-29,25,False
2011-06-30,50,False
2011-07-01,33,False
2011-07-02,8,False
2011-07-03,8,False
2011-07-04,7,False
2011-07-05,13,False
2011-07-06,44,False
2011-07-07,38,False
2011-07-08,13,False
2011-07-09,25,False
2011-07-10,25,False
2011-07-11,13,False
2011-07-12,37,False
2011-07-13,19,False
2011-07-14,39,False
2011-07-15,13,False
2011-07-16,8,False
2011-07-17,8,False
2011-07-18,74,False
2011-07-19,25,False
2011-07-20,38,False
2011-07-21,25,False
2011-07-22,39,False
2011-07-23,8,False
2011-07-24,16,False
2011-07-25,12,False
2011-07-26,49,False
2011-07-27,50,False
2011-07-28,44,False
2011-07-29,40,False
2011-07-30,16,False
2011-07-31,16,False
2011-08-01,6,False
2011-08-02,56,False
2011-08-03,81,False
2011-08-04,62,False
2011-08-05,85,False
2011-08-06,8,False
2011-08-07,31,False
2011-08-08,84,False
2011-08-09,78,False
2011-08-10,43,False
2011-08-11,49,False
2011-08-12,59,False
2011-08-13,8,False
2011-08-14,16,False
2011-08-15,38,False
2011-08-16,81,False
2011-08-17,44,False
2011-08-18,86,False
2011-08-19,63,False
2011-08-20,31,False
2011-08-21,15,False
2011-08-22,42,False
2011-08-23,47,False
2011-08-24,54,False
2011-08-25,54,False
2011-08-26,25,False
2011-08-27,15,False
2011-08-28,22,False
2011-08-29,41,False
2011-08-30,30,False
2011-08-31,6,False
2011-09-01,12,False
2011-09-02,31,False
2011-09-03,0,False
2011-09-04,0,False
2011-09-05,18,False
2011-09-06,51,False
2011-09-07,52,False
2011-09-08,35,False
2011-09-09,72,False
2011-09-10,0,False
2011-09-11,7,False
2011-09-12,34,False
2011-09-13,39,False
2011-09-14,45,False
2011-09-15,35,False
2011-09-16,30,False
2011-09-17,43,False
2011-09-18,7,False
