date,CTSH,isPartial
2013-12-15,4,False
2013-12-16,33,False
2013-12-17,30,False
2013-12-18,45,False
2013-12-19,50,False
2013-12-20,20,False
2013-12-21,18,False
2013-12-22,5,False
2013-12-23,24,False
2013-12-24,18,False
2013-12-25,25,False
2013-12-26,33,False
2013-12-27,28,False
2013-12-28,9,False
2013-12-29,9,False
2013-12-30,36,False
2013-12-31,58,False
2014-01-01,23,False
2014-01-02,30,False
2014-01-03,27,False
2014-01-04,17,False
2014-01-05,8,False
2014-01-06,40,False
2014-01-07,25,False
2014-01-08,25,False
2014-01-09,32,False
2014-01-10,30,False
2014-01-11,17,False
2014-01-12,8,False
2014-01-13,28,False
2014-01-14,28,False
2014-01-15,32,False
2014-01-16,43,False
2014-01-17,18,False
2014-01-18,4,False
2014-01-19,0,False
2014-01-20,18,False
2014-01-21,28,False
2014-01-22,52,False
2014-01-23,25,False
2014-01-24,29,False
2014-01-25,8,False
2014-01-26,8,False
2014-01-27,27,False
2014-01-28,17,False
2014-01-29,45,False
2014-01-30,11,False
2014-01-31,29,False
2014-02-01,29,False
2014-02-02,16,False
2014-02-03,39,False
2014-02-04,24,False
2014-02-05,100,False
2014-02-06,43,False
2014-02-07,36,False
2014-02-08,28,False
2014-02-09,8,False
2014-02-10,34,False
2014-02-11,44,False
2014-02-12,38,False
2014-02-13,35,False
2014-02-14,55,False
2014-02-15,17,False
2014-02-16,8,False
2014-02-17,31,False
2014-02-18,34,False
2014-02-19,28,False
2014-02-20,24,False
2014-02-21,33,False
2014-02-22,36,False
2014-02-23,4,False
2014-02-24,54,False
2014-02-25,41,False
2014-02-26,21,False
2014-02-27,38,False
2014-02-28,29,False
2014-03-01,4,False
2014-03-02,0,False
2014-03-03,45,False
2014-03-04,46,False
2014-03-05,38,False
2014-03-06,56,False
2014-03-07,48,False
2014-03-08,45,False
2014-03-09,12,False
2014-03-10,98,False
2014-03-11,59,False
2014-03-12,27,False
2014-03-13,49,False
2014-03-14,66,False
2014-03-15,24,False
2014-03-16,16,False
