date,CTSH,isPartial
2016-08-22,25,False
2016-08-23,28,False
2016-08-24,35,False
2016-08-25,20,False
2016-08-26,26,False
2016-08-27,5,False
2016-08-28,5,False
2016-08-29,17,False
2016-08-30,18,False
2016-08-31,25,False
2016-09-01,20,False
2016-09-02,16,False
2016-09-03,9,False
2016-09-04,5,False
2016-09-05,4,False
2016-09-06,27,False
2016-09-07,29,False
2016-09-08,32,False
2016-09-09,26,False
2016-09-10,9,False
2016-09-11,4,False
