date,BIIB,isPartial
2012-03-19,52,False
2012-03-20,40,False
2012-03-21,66,False
2012-03-22,27,False
2012-03-23,56,False
2012-03-24,0,False
2012-03-25,0,False
2012-03-26,52,False
2012-03-27,13,False
2012-03-28,40,False
2012-03-29,27,False
2012-03-30,71,False
2012-03-31,0,False
2012-04-01,16,False
2012-04-02,0,False
2012-04-03,13,False
2012-04-04,27,False
2012-04-05,28,False
2012-04-06,15,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,32,False
2012-04-10,14,False
2012-04-11,0,False
2012-04-12,53,False
2012-04-13,14,False
2012-04-14,16,False
2012-04-15,31,False
2012-04-16,39,False
2012-04-17,13,False
2012-04-18,13,False
2012-04-19,0,False
2012-04-20,0,False
2012-04-21,0,False
2012-04-22,31,False
2012-04-23,38,False
2012-04-24,26,False
2012-04-25,39,False
2012-04-26,79,False
2012-04-27,28,False
2012-04-28,32,False
2012-04-29,49,False
2012-04-30,41,False
2012-05-01,0,False
2012-05-02,26,False
2012-05-03,27,False
2012-05-04,41,False
2012-05-05,16,False
2012-05-06,15,False
2012-05-07,52,False
2012-05-08,26,False
2012-05-09,13,False
2012-05-10,27,False
2012-05-11,0,False
2012-05-12,16,False
2012-05-13,0,False
2012-05-14,38,False
2012-05-15,25,False
2012-05-16,52,False
2012-05-17,0,False
2012-05-18,41,False
2012-05-19,0,False
2012-05-20,0,False
2012-05-21,51,False
2012-05-22,39,False
2012-05-23,13,False
2012-05-24,0,False
2012-05-25,14,False
2012-05-26,33,False
2012-05-27,0,False
2012-05-28,27,False
2012-05-29,25,False
2012-05-30,38,False
2012-05-31,0,False
2012-06-01,14,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,38,False
