date,BIIB,isPartial
2017-12-09,19,False
2017-12-10,4,False
2017-12-11,20,False
2017-12-12,47,False
2017-12-13,12,False
2017-12-14,8,False
2017-12-15,29,False
2017-12-16,14,False
2017-12-17,9,False
2017-12-18,16,False
2017-12-19,24,False
2017-12-20,42,False
2017-12-21,43,False
2017-12-22,13,False
2017-12-23,10,False
2017-12-24,26,False
2017-12-25,15,False
2017-12-26,13,False
2017-12-27,26,False
2017-12-28,30,False
2017-12-29,22,False
2017-12-30,0,False
2017-12-31,0,False
2018-01-01,5,False
2018-01-02,25,False
2018-01-03,52,False
2018-01-04,48,False
2018-01-05,29,False
2018-01-06,0,False
2018-01-07,4,False
2018-01-08,16,False
2018-01-09,23,False
2018-01-10,47,False
2018-01-11,39,False
2018-01-12,24,False
2018-01-13,9,False
2018-01-14,0,False
2018-01-15,12,False
2018-01-16,31,False
2018-01-17,57,False
2018-01-18,46,False
2018-01-19,16,False
2018-01-20,0,False
2018-01-21,9,False
2018-01-22,31,False
2018-01-23,38,False
2018-01-24,53,False
2018-01-25,66,False
2018-01-26,53,False
2018-01-27,27,False
2018-01-28,9,False
2018-01-29,38,False
2018-01-30,42,False
2018-01-31,58,False
2018-02-01,31,False
2018-02-02,32,False
2018-02-03,13,False
2018-02-04,0,False
2018-02-05,15,False
2018-02-06,65,False
2018-02-07,27,False
2018-02-08,12,False
2018-02-09,20,False
2018-02-10,13,False
2018-02-11,18,False
2018-02-12,35,False
2018-02-13,31,False
