date,BIIB,isPartial
2013-06-17,15,False
2013-06-18,46,False
2013-06-19,18,False
2013-06-20,22,False
2013-06-21,29,False
2013-06-22,15,False
2013-06-23,26,False
2013-06-24,37,False
2013-06-25,37,False
2013-06-26,56,False
2013-06-27,12,False
2013-06-28,29,False
2013-06-29,15,False
2013-06-30,19,False
2013-07-01,37,False
2013-07-02,16,False
2013-07-03,16,False
2013-07-04,10,False
2013-07-05,14,False
2013-07-06,8,False
2013-07-07,15,False
2013-07-08,22,False
2013-07-09,16,False
2013-07-10,25,False
2013-07-11,26,False
2013-07-12,47,False
2013-07-13,8,False
2013-07-14,15,False
2013-07-15,19,False
2013-07-16,22,False
2013-07-17,19,False
2013-07-18,32,False
2013-07-19,50,False
2013-07-20,27,False
2013-07-21,8,False
2013-07-22,34,False
2013-07-23,37,False
2013-07-24,38,False
2013-07-25,81,False
2013-07-26,56,False
2013-07-27,23,False
2013-07-28,8,False
2013-07-29,25,False
2013-07-30,37,False
2013-07-31,44,False
2013-08-01,32,False
2013-08-02,33,False
2013-08-03,20,False
2013-08-04,15,False
2013-08-05,32,False
2013-08-06,38,False
2013-08-07,35,False
2013-08-08,36,False
2013-08-09,50,False
2013-08-10,8,False
2013-08-11,15,False
2013-08-12,31,False
2013-08-13,34,False
2013-08-14,38,False
2013-08-15,23,False
2013-08-16,33,False
2013-08-17,38,False
2013-08-18,7,False
2013-08-19,9,False
2013-08-20,15,False
2013-08-21,22,False
2013-08-22,35,False
2013-08-23,16,False
2013-08-24,0,False
2013-08-25,22,False
2013-08-26,42,False
2013-08-27,21,False
2013-08-28,24,False
2013-08-29,12,False
2013-08-30,22,False
2013-08-31,26,False
2013-09-01,29,False
2013-09-02,9,False
2013-09-03,47,False
2013-09-04,45,False
2013-09-05,37,False
2013-09-06,22,False
2013-09-07,18,False
2013-09-08,7,False
2013-09-09,18,False
2013-09-10,41,False
2013-09-11,44,False
2013-09-12,33,False
2013-09-13,31,False
2013-09-14,11,False
2013-09-15,14,False
2013-09-16,32,False
2013-09-17,29,False
2013-09-18,38,False
2013-09-19,36,False
2013-09-20,25,False
2013-09-21,14,False
2013-09-22,28,False
2013-09-23,30,False
2013-09-24,26,False
2013-09-25,30,False
2013-09-26,30,False
2013-09-27,38,False
2013-09-28,29,False
2013-09-29,7,False
2013-09-30,18,False
2013-10-01,52,False
2013-10-02,48,False
2013-10-03,47,False
2013-10-04,37,False
2013-10-05,28,False
2013-10-06,10,False
2013-10-07,35,False
2013-10-08,47,False
2013-10-09,47,False
2013-10-10,54,False
2013-10-11,40,False
2013-10-12,22,False
2013-10-13,7,False
2013-10-14,27,False
2013-10-15,35,False
2013-10-16,35,False
2013-10-17,39,False
2013-10-18,31,False
2013-10-19,14,False
2013-10-20,7,False
2013-10-21,14,False
2013-10-22,29,False
2013-10-23,35,False
2013-10-24,47,False
2013-10-25,40,False
2013-10-26,24,False
2013-10-27,14,False
2013-10-28,40,False
2013-10-29,52,False
2013-10-30,29,False
2013-10-31,39,False
2013-11-01,19,False
2013-11-02,10,False
2013-11-03,7,False
2013-11-04,20,False
2013-11-05,26,False
2013-11-06,37,False
